smiles,U
CC(C)c1nc[nH]c1O,-11408.1689453125
C[C@]12[C@H]3C[C@@H]4C[C@H]3[C@H]1[N@@H+]42,-9958.9970703125
Cc1conc1CC#N,-11342.119140625
Cc1cc2n(c1)C[C@H]2O,-10937.40625
C[C@@H](CO)c1ccco1,-11511.6416015625
C[C@H]1OCC[C@H]2C[C@@H]1C2,-10565.7470703125
C[C@H]1[C@H]2[C@@H](O)C(=O)N21,-10878.1337890625
CN1C(=O)[C@@H]2C=CC[C@@H]21,-10938.3740234375
C[C@H]1C[C@@H](C#N)[C@H]1C=O,-10937.7197265625
CNC1=C([NH-])NN=NN1,-12142.873046875
C#C[C@]1(C)C[C@H]1C#N,-8857.0888671875
O=C[C@@H](O)CCC1CC1,-11543.4404296875
Nc1occ2c1OCO2,-12892.7744140625
Nc1n[nH]c(=O)o1,-10685.0107421875
CO[C@H]1C[C@H]1OCC#N,-11946.7666015625
O=C[C@]12C[C@@H](O)C[C@H]1O2,-12488.955078125
C1[C@@H]2[C@@H]3[C@H]1[C@H]1[C@@H]3[N@@H+]3[C@H]1[C@H]23,-9925.03515625
C1=C[C@]2(CC1)CCOC2,-10533.5126953125
[NH-]C1N[C@@H](C(N)=O)CO1,-12823.255859375
CC1=CCC(=O)[C@H]1C=O,-11479.5283203125
O=CC(=O)OCCCO,-13499.8037109375
C[C@]1(C#N)[C@H](O)[C@@H]2O[C@@H]21,-11914.4521484375
N#CCOc1conn1,-12755.560546875
CC#C[C@H]1C[C@H]1CO,-9462.837890625
C#C[C@H](O)[C@H](C)C(C)=O,-11510.39453125
OC[C@@]12C[C@H]3[C@@H]([C@H]1O)[N@H+]32,-11946.0478515625
CC[C@@H](C)OCC#N,-9933.931640625
C#CC[C@@]12[C@H]3C[C@@H]1[C@@H]2C3,-9487.5830078125
Cn1cc2nn[nH]c2n1,-11674.220703125
CO[C@@H]1C(=O)C[N@@H+]2C[C@H]12,-11947.271484375
C[C@H]1C=C[C@H]2CCC[C@@H]12,-9556.134765625
C[C@]12[C@@H]3[C@H](O)[C@H]1[C@@H]3[C@@H]2O,-11508.779296875
O=C(OC1CC1)[C@H]1CO1,-12488.3291015625
C[C@H]1C[C@H]1C(=O)[C@H]1CN1,-10969.6259765625
C#CC[C@@]12C[C@@H]1CC2=O,-10466.552734375
C#CC1(C#CCC)CC1,-9487.931640625
O[C@H]1[C@H]2N=COC[C@]21O,-12925.125
N#CC[C@@H]1COC1[NH-],-10305.55078125
C#C[C@@]12[C@H](O)C[C@@H]1[C@@H]2O,-11476.4052734375
[NH-][CH+]O[C@]12CC[N@H+](C1)C2,-11405.8623046875
C[C@H]1[N@H+]2C[C@]1(CO)C2,-9931.2822265625
CCC(CC)C(C)=O,-9530.244140625
C[C@H]1CO[C@@H](CO)OC1,-12554.162109375
CC[C@]12C[N@@H+]3[C@H]1C[C@@H]32,-8920.60546875
CC[C@H]1CC[C@@H](C)OC1,-10598.9482421875
C1O[C@H]2[C@@H]3CO[C@H]2[C@H]1C3,-11511.1416015625
CC#CC#CCCC#N,-9893.5712890625
C[C@@]12CC[C@@H](O1)[C@@]21CO1,-11509.9189453125
CC[C@]1(O)[C@H]2C[N@@H+]3[C@H]2[C@@H]31,-10968.1669921875
C#Cc1cc(O)c(N)o1,-11882.234375
Nc1cnnc(O)c1,-10743.2412109375
CNc1nc(CO)no1,-12821.8740234375
C[C@@H]1C(NO)CN1C=O,-12383.9072265625
C[C@@]12CC[C@@H](C1)C(=O)N2,-10971.7734375
N#C[C@@H]1C[C@@]12COC2=O,-11883.080078125
C#C[C@H](C)[C@@H](O)CC#N,-10936.6826171875
C[C@H]1[C@H]2OCCC(=O)[C@@H]12,-11511.1982421875
CCC1(O)CCOCC1,-11576.6220703125
CCCOCC,-7424.02783203125
C1OCc2nnoc2O1,-13329.3125
C[C@H]1OC([NH-])OC12CC2,-11948.2509765625
C#C[C@]12C[C@@]1(C)OC2=O,-11444.84375
O[C@H]1[C@H]2[C@H]3[C@@H]4[N@H+]3[C@H]2[C@@]41O,-11912.6025390625
O=C(CCO)N1CC1,-10911.2509765625
CC[C@@H](O)C[C@@H](O)CC,-11609.193359375
c1cc2c(o1)[C@H]1C[C@H]1C2,-10468.2548828125
O=CCOC(=O)C1CC1,-12489.5126953125
O=C1C[C@H]2O[C@@]13CO[C@@H]23,-12452.6748046875
C#C[C@@H](C#N)[N@H+](C)CC,-10395.189453125
O[C@H]1C=C[C@H]2CO[C@@H]12,-10441.5078125
OC1(C2CC2)CC=CC1,-10532.986328125
C[C@@H](CO)C(C=O)C=O,-12521.55078125
C[C@H]1C[C@@H](O)[C@H]1O,-9437.837890625
C#C[C@H]1C[C@H](C)C(=O)N1,-10937.84375
C[C@H]1N=CO[C@H]2CC[C@H]21,-10970.2373046875
C[C@H]1OC(C)(C)[C@H]1C#N,-10970.4599609375
N#C[C@@]12OC[C@@H]1[C@@H]2O,-10845.001953125
CC[C@H](C=O)CCOC,-11576.251953125
C[C@@]1(C#N)CC[C@@H](O)C1,-10970.939453125
C[C@]12OCO[C@H]1[C@H]2C#N,-11915.0166015625
C[N@H+]1C[C@H]1CC(N)=O,-10370.603515625
C#C[C@H](CC)C([NH-])OC,-10969.185546875
O=CCNC(=O)[C@H]1CN1,-12385.10546875
C[C@@H]1[C@@H]2[C@H](C#N)[C@H]1[N@H+]2C,-10394.58203125
[NH-][CH+]O[C@@H]1[C@@H]2OC[C@]12O,-12923.8681640625
C[C@H]1OC[C@@H]2[C@H]1[N@@H+]1C[C@H]21,-10968.8134765625
C[C@@H]1[C@@H]2C[C@H]([C@@H](C)O)[C@H]12,-10564.83984375
C[C@]1(CO)OC[C@@]1(C)O,-12553.5869140625
C#C[C@](C)(O)CC(N)=O,-11948.013671875
C1OC2(CC2)[C@@H]2O[C@H]12,-10440.916015625
O=CCCCOC=O,-11453.1826171875
CC[C@@]1(C)C[C@@H](C)O1,-9529.462890625
N#C[C@]12C[C@](O)(C1)C2=O,-11881.990234375
C[C@@]1(O)[C@H]2[C@H]3C[C@]1(C)[C@H]32,-10531.8544921875
C#C[C@H]1CO[C@H]([NH-])OC1,-11914.56640625
C[C@H]1CN1c1cnoc1,-11373.197265625
O=CC[C@H]1CCC(=O)C1,-11512.1708984375
C#Cc1nc(O)n(C)n1,-11778.61328125
CC[C@@]1(OC)C[C@H]1CO,-11575.4091796875
C[C@]12CN[C@H]1CC(=O)O2,-11948.796875
C[C@H]1[N@H+]2CCOC[C@@]12C,-11002.091796875
CCNc1n[nH]c(=O)o1,-12823.0615234375
C[C@H]1N[C@H]1C(=N)NC=O,-11844.2978515625
C[C@H]1O[C@@H]2C(=O)NC[C@@H]21,-11948.6591796875
O=C([O-])[C@@]12C[C@H]3[NH2+][C@@H]1[C@H]32,-11912.697265625
[NH-][C@@H]1C(=O)C[C@@H]2CC[N@@H+]21,-11374.7119140625
CCC[C@](O)(C#N)CC,-11003.2333984375
CN1N=NOC([NH-])C1=O,-13224.8330078125
CCO[C@@H]1[C@H](O)C[C@@H]1C,-11575.8349609375
C[C@@]1(CCC2CC2)CO1,-10564.9453125
O=CN1C=CC(NO)C1,-12352.1455078125
Nc1cc([C@H]2CN2)n[nH]1,-11270.1357421875
C[C@H]1C[C@@]2(CC=O)N[C@@H]12,-10969.109375
CC#C[C@]12[C@@H]3C[N@H+]1C[C@@H]32,-9924.1572265625
C[C@@H](CO)[C@@H]1C=CCC1,-10565.9453125
Nc1n[nH]c2c1CCO2,-11811.5390625
CC[C@@]1(CO)[C@H]2CC[N@H+]21,-11001.3076171875
C[C@]1(O)C=C(CO)CC1,-11543.8271484375
C[C@H]1[N@H+](C)C[C@]1(O)CO,-12012.44921875
CC#C[C@@]12C[C@H]3C[C@@H]1[C@H]32,-9487.984375
C#CCOC[C@@H]1O[C@@H]1C,-11508.865234375
CC[C@@H](O)[C@@H](C)C(C)=O,-11576.9306640625
NC(=O)NC1CCC1,-10371.5185546875
C[C@]1(CO)C=C[C@H](O)C1,-11543.6494140625
NC(=[NH2+])C1[NH2+][CH+]OC1=O,-12791.3486328125
O1[C@@H]2[C@@H]3[C@@H]4[C@H]1[C@@H]1[C@H]2[N@@H+]1[C@H]34,-10903.84765625
C#C[C@H](C)CCCOC,-10564.568359375
O[C@H]1C[C@@]23CC[C@@]12OC3,-11508.6357421875
NC(=O)N1CC(NO)C1,-12821.1220703125
Cc1[nH]nc(O)c1C,-10338.99609375
[NH-][CH+]Oc1ccc(N)[nH]1,-11811.861328125
Nc1ccnn1CC=O,-11811.927734375
C[C@H]1OC=N[C@H]2CN[C@H]21,-11406.8134765625
C#C[C@@H]1C(=O)CN1C=O,-11881.982421875
N#C[C@]12C[N@@H+]3[C@H]1C=C[C@@H]32,-10329.236328125
C[C@@]1(c2cnon2)CO1,-12350.6396484375
CC[C@]12CO[C@H]1C[C@H]2O,-11542.61328125
Cc1conc1[C@@H](C)O,-11947.921875
CCC1(CC)CC(C)C1,-9620.681640625
O=C1CC2(CCC2)O1,-10442.552734375
O=Cc1nccc(=O)[nH]1,-12321.5205078125
C#CCC#C[C@@H](O)C#C,-10431.8095703125
C#C[C@@H]1O[C@@]12CO[C@@H]2C,-11476.1357421875
C#C[C@@H]1O[C@@H]1[C@H](C)CC,-10531.689453125
O=C1[C@H]2O[C@@H]3C[C@H]2[C@]13O,-12455.02734375
C[C@H]1O[C@]23C[N@H+](C[C@@H]12)C3,-10967.55859375
CC#Cc1nc(C)co1,-10905.2626953125
C[C@H]1OC[C@@H]2C[C@H]1[C@H]2O,-11543.197265625
COC[C@H]1O[C@H]1C(N)=O,-12958.2802734375
CCC[C@@H]1[C@@H]2[C@@H]3O[C@@H]3[C@H]12,-10530.7265625
CCc1cncnc1O,-11376.4521484375
C#C[C@H]1OCO[C@H]2C[C@H]21,-11476.607421875
C1=Cc2c[nH]cc2OC1,-10905.7587890625
Cc1nc2c(o1)CCN2,-11375.1142578125
CC(C)(C=O)C(F)(F)F,-15494.306640625
Cn1cnc2c1CCN2,-10834.1220703125
O=C[C@@]12C[NH2+][C@H]3N[C@@H]1[C@H]32,-11337.94140625
Cc1cnc(F)nc1N,-12467.3515625
O=C1CC[C@@]2(O)C[C@H]2C1,-11511.37109375
CC(=O)C1(CCO)CC1,-11543.6455078125
C[C@@H]1[N@@H+]2[C@@H](C)[C@H]3[C@@H]2[C@]31O,-10967.927734375
NC1[NH2+]C[C@]2(CN2)C1=O,-11811.5478515625
C[C@@]1(CO)C[C@H]2C[C@@H]1C2,-10565.3388671875
C[C@H]1C[C@@]12C[C@H]1C[C@H]1C2,-9555.0625
C#CC1=C(C#C)CCC1,-9456.2021484375
CC(C)O[C@H]1CO[C@H]1C,-11575.7177734375
N#Cc1ncnc(F)n1,-12838.369140625
CC1(C)C[C@@]2(CO)O[C@@H]12,-11542.6533203125
C1=C[C@@H]2OC[C@@H]2OCC1,-11510.2373046875
C[C@@H]1[C@H](C)[C@@H]1OC1CC1,-10564.6279296875
O=C1C=C2NC[C@@H]2N1,-10305.43359375
CC1(C)C[C@@]12OCC2=O,-11510.6396484375
C#C[C@H]1C23OC12[C@H]3C#N,-10869.2978515625
Cc1ncc(N)cc1O,-11376.181640625
O=C1C[C@H]2COC=N[C@@H]12,-11915.6171875
CC#C[C@]1(O)[C@H](C)[C@@H]1C,-10532.1083984375
C#CC(C#C)OC(C)C,-10498.0595703125
C#C[C@H]1[C@@H](CO)C[C@H]1O,-11509.39453125
C[C@H]1CNC(=O)[C@H]1O,-10912.869140625
O=c1ccnno1,-10213.51171875
C[C@H]1C[C@H]1/N=C(\N)C#N,-10833.4228515625
C[C@@H]1OCO[C@@H]1C,-9438.4208984375
C[C@]12OCC[C@H]1[C@H]2O,-10474.2490234375
C[C@H]1C[C@H]([C@@H](N)C#N)C1,-10429.1298828125
C[C@@H]1[C@H](C)[C@@H]2OC([NH-])[C@H]12,-10969.7978515625
C[C@@H](CO)n1ccnc1,-11407.7802734375
CCC[C@@H](CO)C(N)=O,-12014.2421875
CC(C)C#CC(C)C,-8518.599609375
C[C@@H](O)[C@@H]1[C@@H]2CC[C@@H]21,-9495.7861328125
O1[C@@H]2[C@@H]3[C@@H]4[C@H]1[C@@H]4[C@@H]1[C@H]2[N@H+]31,-10903.439453125
C[C@H]1CCN2C(=O)C[C@H]12,-10970.9990234375
C[C@H]1[C@H]2[N@@H+]1[C@H]1CC[C@]12O,-10968.1083984375
[CH+]1[NH2+][C@H]2C[C@@H](O1)[C@]21CO1,-11914.205078125
C#Cc1ccoc1N,-9835.6591796875
CCN(C=O)/C(N)=N/C,-11877.6875
CC1(C)[C@H](O)CC[C@@H]1O,-11576.556640625
O=C1C[NH2+][C@H]2OC[C@H]2C1,-11915.611328125
COCCCC[C@@H](C)O,-11608.6787109375
CC(C)c1cncnc1,-10398.1376953125
C[C@@H](CC#N)[C@H]1CN1,-9359.8701171875
O=C[C@]12N[C@H]([C@@H]1O)[C@@H]2O,-12923.8017578125
C[C@@]12CC[C@@H](C1)OC2,-9497.31640625
[NH-]c1o[cH+]nc(N)c1N,-12249.470703125
C1C[C@@]23CO[C@@H](C[C@H]12)C3,-10532.837890625
NC(=O)C#C[C@H]1CO1,-10845.423828125
CCc1n[nH]c(CC)n1,-10867.4345703125
C[CH+]1[CH+]OC([NH-])N=C1O,-12353.640625
C1=Nc2conc2CO1,-12319.5654296875
N=CNC(=O)C#CCO,-12351.6552734375
C#CCCC(C)(C)CC,-9587.232421875
O=C1[C@@H]2[C@H]3O[C@@H]4[C@H]([C@@H]13)[C@@H]42,-11445.359375
C[C@H](C#N)O[C@H]1C[C@H]1O,-11947.205078125
N#C[C@@]12CCCC[C@@H]1C2,-9960.255859375
C1CC1[C@]12CC[C@H]1OC2,-10531.6767578125
CCOC(=O)[C@@]1(C)CN1,-11981.0517578125
CCCN[C@H]1COC1=O,-11980.8701171875
CC(C)(C#N)[C@@H](O)C=O,-11948.478515625
Cc1noc([C@H]2CN2)n1,-11810.955078125
O=C1NC=CCOC1=O,-12894.298828125
C[C@H]1C=C[C@H]2CC(=O)N12,-10938.1552734375
[NH-][CH+]O[C@]12C[C@@H]3[C@H]1C[C@@H]32,-10935.19921875
CC1(C)N[C@H]1[C@@H](O)C=O,-11980.1904296875
[NH-][C@@H]1[C@H](O)C2[C@H](CO)[N@@H+]21,-12383.15625
c1cc2c(cn1)COC2,-10906.375
C#CC[N@@H+]1[C@H](C)[C@@H]1C,-8921.2421875
N#C[C@]12OC[C@H]1[C@H]1C[C@H]12,-10903.2705078125
CC#CCC(=O)C#N,-9835.498046875
C[C@]1(CO)N[C@@]1(C)CO,-12012.0966796875
CC[C@]1(O)[C@@H]2OCO[C@@H]21,-12520.591796875
C[C@@H](C#N)N(C)C(N)=O,-11845.30859375
[NH-][CH+]O[C@H](CO)CCO,-12990.5849609375
CC1(C2CC2)CC=CC1,-9555.208984375
Nc1cc2ncoc2[nH]1,-11779.3837890625
CC[C@]12N[C@H](C1=O)[C@H]2C,-10968.8671875
O=C([O-])[C@@]1(O)[C@@H]2[NH2+]C[C@@H]21,-12924.2958984375
C#CC1=CC2(CC2)OC1,-10466.6064453125
CCO[C@@]12CC=C[C@@H]1C2,-10532.7939453125
C[C@@]12CCC[C@]1(C)CC2,-9588.4560546875
COC[C@@H](CO)[C@H]1CN1,-12011.7392578125
Cn1c(O)nc(N)c1N,-12281.8271484375
C[C@]12CC(=O)[C@H](C1)C2,-9464.5693359375
OC[C@H]1Cn2cncc21,-11374.123046875
N#CC1=CCCC=CC1,-9927.6279296875
c1cc(NC2CC2)[nH]n1,-10833.318359375
C[C@H]1C[C@]1(C)C1COC1,-10564.798828125
CC[C@H]1[C@@H](C)[C@H]1[C@@H](C)O,-10598.1328125
Oc1cc(N2CC2)[nH]n1,-11810.9814453125
C[C@@H](O)[C@@]1(C)COCO1,-12554.201171875
[NH-][CH+]Oc1cnoc1,-11282.50390625
[NH-]C1C=C(C=O)C(=O)O1,-12862.11328125
CC1([C@H]2CO2)C23CC21O3,-11508.13671875
C[C@]12CO[C@H]1C([NH-])O2,-10878.1435546875
CCC[NH2+][CH+]OCC,-9966.3056640625
C[C@@H]1[C@@H]2OC[C@]12[C@@H](C)O,-11542.30078125
C[C@]12C[C@]3(CO3)[C@H]1CO2,-11509.5205078125
CCC#CCCO[CH+][NH-],-10969.275390625
[NH-]C1O[C@H]2CO[C@H]2C1=O,-12892.953125
O=C[C@]12C[C@H]1OC(=O)N2,-12894.2158203125
O=C1C=C[C@H]2[C@@H](O)[C@H]2N1,-11915.8837890625
CC[C@H]1N[C@@H](C#N)C1=O,-11374.4609375
C[C@H]1C[C@H]2O[C@H]2[C@@]12CO2,-11510.2177734375
Nc1cc[nH]c1,-7222.79833984375
C[C@H]1O[C@H]2[NH2+]CC(=O)[C@H]21,-11915.0771484375
C[C@]12C[C@H]1[C@H]1[C@@H](C#N)[N@H+]12,-10361.6748046875
CC[C@]1(O)C23OC21[C@@H]3C,-11541.6044921875
C1[C@H]2[C@H]3C[C@H]3O[C@@H]12,-8393.9921875
O=C1CCC(=O)C12CC2,-11479.6318359375
CCC[C@]12C[C@H]1[C@H]1C[C@H]12,-9553.44140625
CC(C)CC1(CO)CC1,-10597.974609375
CCC(CC)OC(C)=O,-11577.7109375
CC#CC[C@@]1(CO)CO1,-11509.439453125
CC1=C(O)NN2CC[C@H]12,-11374.1455078125
CC[C@@H](C)[C@H]1NCC1=O,-11002.685546875
Cc1ncnc(F)c1O,-13007.830078125
N#C[C@@H]1N[CH+][NH2+][C@@H]1CO,-11811.6669921875
N#CC1=CCOC1,-8799.7607421875
CNC(=O)C1CC(=O)C1,-11949.0302734375
C#CC[C@@H]1C[C@@H]1COC,-10531.28125
C[C@@H](O)c1cn[nH]n1,-10775.068359375
Nc1nc(F)nc(=O)[nH]1,-13882.5439453125
C#C[C@H]1CC[C@H](C)OC1,-10532.6572265625
C[C@]1(O)[C@@H]2O[C@H]1[C@@H]1O[C@@H]12,-12487.015625
C[C@H]1CO[C@H]1CCCO,-11575.607421875
CC[C@@H]1C=CCOCO1,-11543.4833984375
O=C[C@@H]1[N@H+]2C[C@]1(O)C2,-10876.693359375
C[C@@H]1[C@@H]2[C@@H](NO)[C@@H](O)[C@H]12,-11945.7392578125
C[NH2+]C1[C@H]2O[C@H]3C[N@@H+]1[C@H]32,-11372.1669921875
C#CCCCC(N)=O,-9901.1376953125
C#C[C@@]12CC(=O)[C@@H]1C2,-9397.5888671875
O=CCc1ncno1,-11283.4443359375
N#C[C@]12CN[C@H]1C([NH-])O2,-11777.771484375
C[C@@]1(C2CCCC2)CO1,-10565.763671875
O=C1C[N@@H+]2[C@@H]3[C@H]4[C@@H]([C@@H]32)N14,-11339.6552734375
CCC1=CC(=O)NC1,-9902.583984375
C[C@@H](O)[C@@]1(CCO)CO1,-12553.251953125
CC1=CCC[C@@]12CO2,-9464.111328125
CN1C=CCCOC1=O,-11949.0576171875
N#C[C@@]12CC[C@]1(O)CN2,-11373.62109375
Cc1nccc(O)c1C,-10939.443359375
C[C@H]1OCC=C[C@@]12CO2,-11510.458984375
C[C@H]1C[N@H+]2C[C@H]2[C@H]1O,-9933.017578125
c1[nH]cc2n[nH+]nnc12,-11640.96484375
N#C[C@H]1OC[C@@]12CN2,-10304.0166015625
COC(=O)N[C@@H](C)C=O,-12959.796875
O=C[C@H]1C[C@]23C[C@H](C2)[C@@H]13,-10497.2998046875
Oc1cnc2n1C=CC2,-11342.7255859375
CCC1(CC)CC(=O)N1,-11003.6298828125
C#C/C(=N\O)[C@H](C)CC,-10968.1318359375
C[C@H]1[C@H]2N[C@H]2[C@H]2N[C@@H]12,-9358.73046875
O=C1[C@H]2C[C@H]2C[N@H+]2C[C@@H]12,-10936.8583984375
C1CC2(C1)[C@@H]1CO[C@H]2C1,-10532.14453125
CCc1c(O)c[nH]c1C,-10971.16015625
[NH-][C@H]1OC/C=C\CCO1,-11947.7900390625
C[C@@H]1C([NH-])OC(=O)[C@@H]1O,-12927.2568359375
[NH-]C1NC[C@@]12OC[C@@H]2O,-12383.7685546875
O[C@H]1C[C@@]12CC[C@@]21CN1,-10968.2216796875
N#C[C@@]12C(=O)C[C@@H]1[C@@H]2O,-11882.521484375
N#C[C@H]1OCC[C@@]12CN2,-11373.85546875
[NH-]C1OC[C@@]12C[N@H+]1C[C@H]12,-11372.8056640625
Cn1nnc2ocnc21,-12215.392578125
CO[C@@H](C=O)[C@H]1O[C@H]1C,-12520.533203125
C#CC[C@H]1CO1,-7324.3369140625
O=c1[nH]cc2n1CCC2,-11376.3408203125
[NH-]c1nccn[n+]1C=O,-12216.0302734375
C[C@@]1([C@]23CC[C@H]2N3)CO1,-10968.3828125
C[C@H]1[C@H]2C([NH-])O[C@]21C#N,-11341.2265625
O=CNC1=CCCC1,-9902.26171875
C#C[C@H]1C=C[C@H]2CC[C@@H]12,-9488.947265625
C#C[C@]1(CO)COC1=O,-12455.501953125
CC#C[C@@]1(C)C[C@H]2N[C@H]21,-9957.6044921875
CC[C@H]1C[C@H]2C(=O)O[C@@H]12,-11511.3994140625
N#Cc1[nH]cnc1N,-10170.3486328125
C[C@H]1CC[N@H+]1CC=O,-9933.1572265625
O=C(CCCO)C1CC1,-11543.66796875
C#CC[C@@H]1C=C(C)CO1,-10499.7041015625
O=C1[C@H]([C@H]2CN2)[C@@H]2N[C@H]12,-11372.4453125
C[C@@H](O)CC[C@@H](N)C#N,-11439.88671875
C[C@H]1[C@@H]2C(=O)NCC[N@H+]12,-11407.45703125
CCOc1[nH]nnc1C,-11843.83984375
CO[C@H]1[C@H]2C=C[C@@H](O)[C@H]21,-11510.2392578125
CC[C@H]1C[C@H]2[C@H]3C[C@@H]1[C@H]32,-9554.8994140625
CC1(C)O[C@H]1C#N,-8832.0244140625
CCCOc1ccon1,-11947.744140625
[NH-]c1[nH]c(F)nc(=O)[nH+]1,-13882.103515625
C[C@@H](C=O)[C@@]1(CO)CO1,-12520.8759765625
C[N@H+]1[C@@H]2[C@H]1[C@@]1(CO)N[C@@H]21,-11404.5009765625
C[C@H]1C(=O)C=C[C@@]12CN2,-10937.6640625
[NH-]C1=C([NH-])ON=C(N)N1,-12684.9921875
Oc1cnc2n1CC=C2,-11342.8486328125
CCC1=CCNC(=O)C1,-10971.5703125
Cc1nc(N)c(C#N)o1,-11780.35546875
C[C@H]1C=CCNC1=O,-9902.3955078125
C[C@@H](O)[C@@]1(O)CCC1=O,-12521.5185546875
C#CC1(CC)C23CC12O3,-10497.4052734375
C1[C@H]2O[C@]34C[N@H+](C3)[C@@H]1[C@@H]24,-10932.3310546875
Cc1cc(O)oc1N,-10879.7021484375
C[C@H]1O[C@H]1[C@@]1(C#N)CO1,-11914.228515625
COC(=O)C#CCC=O,-12456.1962890625
CNc1cnoc1OC,-12383.9736328125
O=CC[N@H+]1C[C@H]1[C@H]1CO1,-11946.26953125
C[C@@]1(O)[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@H]21,-10935.65625
[NH3+][C@H]1[C@H]2C[C@H](C(=O)[O-])[C@@H]12,-11945.501953125
C[C@H]1OCO[C@H]2CC[C@H]21,-11543.5146484375
[NH-]C1C=C(O)C=C(N)O1,-12353.4833984375
CCCNC(=O)C(C)C,-11036.662109375
COC[C@]12C[C@H]1[C@@H](C)O2,-11542.1494140625
[NH-]C1O[C@H](CCO)[C@@H]1N,-12417.07421875
C[C@]12C=C[C@@]3(CC[C@@H]31)C2,-9519.865234375
Nc1cnoc(=O)c1N,-12789.61328125
O=C1C[N@H+]2C[C@@H]12,-7762.07666015625
O=C[C@]12CC[C@H]1[NH2+][CH+]O2,-11915.5810546875
C[C@@H]1C(=O)O[C@@H]2CC[C@H]12,-11479.0498046875
CC[C@@H](O)c1ccoc1,-11511.6328125
C[C@H]1N=CO[C@H]2CN[C@H]21,-11406.6982421875
N=CNc1conc1O,-12789.0302734375
CC(=O)[C@@]1(C)O[C@H]1CO,-12521.2421875
O=CC1(C=O)NC[C@@H]1O,-12925.2314453125
CCc1cnc(CN)o1,-11408.0283203125
COCCCCC=O,-10507.173828125
c1[nH]nc2c1N[C@@H]1C[C@H]21,-10800.578125
N#CCCCOC1CC1,-10969.7509765625
O=C1O[C@@H]2[C@@H]3C=C[C@]12O3,-12419.767578125
C[C@H]([C@@H](C)C=O)[C@H]1CO1,-11543.2275390625
C1CC1[C@H]1C[C@H]2CO[C@H]21,-10531.65234375
CCCO[C@@H]1C=CCO1,-11543.638671875
O=C1[C@H]2[C@H]3N[C@@H]1CO[C@H]32,-11915.123046875
CC1(C)[C@@H](O)[C@]1(N)C#N,-11406.7685546875
c1c[n+]2nnoc2[nH]1,-11145.41796875
O=Cc1ccc(CO)o1,-12457.107421875
C#CC#CCCCO,-9429.765625
C[C@@]12OC[C@H]3[CH-]C[C@@H]1[C@H]32,-10499.037109375
C[C@]1(C#N)C(=O)C[C@@H]1O,-11915.69921875
C[C@]12CO[C@H](CCO1)C2,-11544.099609375
C[C@H]1[C@H]2CC[C@@H]1[C@H]2NO,-10968.56640625
C#CC[C@@]12C[C@@H]1O[C@H]2[NH-],-10902.9248046875
CC[C@@]12C[N@H+]3C[C@]1(C)[C@H]32,-9990.330078125
Nc1cc(=O)c(F)co1,-13547.9990234375
Cc1cn(C(N)=O)nn1,-12249.6591796875
O=C1[C@@H]2[C@@H]3[C@H]4O[C@@H]3[C@@H]2[C@@H]14,-11444.4169921875
C[N@@H+]1[C@@H]2[C@@H]3OC[C@@H]3[CH-][C@@H]21,-10935.169921875
C[N@@H+]1[C@@H]2[C@H](O)CCC[C@@H]21,-11002.0146484375
O=C[C@@H]1NC(=O)[C@H]1CO,-12926.2978515625
CCNC(=O)N(C)CC,-11473.369140625
CCOC[C@@H](C)[NH+]1CC1,-11034.259765625
C#C[C@H](CO)[C@@H](C)O,-10473.4716796875
Cc1coc(C#N)c1C,-10906.298828125
O=CN1[C@H]2[C@@H]3[C@H](O)[C@H]2[C@@H]31,-11912.9833984375
O=C1C[C@H]2[C@@H]1OC21CC1,-11477.1796875
CO[C@]1(C)[C@@H]2[C@H](C)O[C@@H]21,-11542.1513671875
OC[C@H]1CC[C@H]1O,-9437.5498046875
C[C@@]12C[C@H]3C[C@@H](O1)[C@H]3C2,-10533.509765625
CC#CC1=C(C)CCC1,-9522.8818359375
CCCO[C@@]1(C)C[C@H]1O,-11575.640625
CC1(C)[C@H]2OC[C@]21CO,-11542.1982421875
CC1=C[C@]2(C[C@H]2O)OC1,-11510.521484375
C[C@@H]1C=C[C@H](C)[C@@H]1CO,-10565.9306640625
c1ccn2nncc2c1,-10769.39453125
CC(C)(C)C#CC1CC1,-9554.4296875
CO[C@]12[C@@H]3[C@@H]4C[C@H]1[C@H]2[C@@H]43,-10498.8095703125
ONC1=C[C@H]2C[N@@H+]3[C@H]2[C@H]13,-11337.1904296875
C[C@H]1[C@H]2O[C@@H]1[C@@H]2NO,-10875.3388671875
C#C[C@]12C=C[C@H](C1)[C@@H]2C,-9488.1328125
NC(=O)[C@H]1[C@@H]2CO[C@H]1C2,-11948.091796875
C[C@@H](O)[C@@]12COC[C@@H]1C2,-11543.3330078125
CC[C@@]12C[C@H]3[C@@H](O)[C@@H]1[N@H+]32,-10968.5810546875
C#CC(=O)CCOCC,-11510.1171875
N#Cc1cc(N)c(N)[nH]1,-11239.0166015625
O=CC#C[C@H]1CCCO1,-11477.6796875
C#C[C@@H]1[C@H](C)[C@]1(C)OC,-10531.6279296875
O=Cc1cn[nH]c1CO,-12352.958984375
N#CCCC1=NCCO1,-11375.4072265625
CCCC1(CC)CC1,-8551.5166015625
Nc1[nH]cc(C(=O)[O-])[nH+]1,-12790.390625
C#CC#CCC(=O)CC,-10466.845703125
N#CC1(CCCO)CC1,-10969.9736328125
