smiles,H
N#C[C@H]1C[C@H]2C[C@H]2CN1,-10396.46875
C[C@H]1O[C@H]2CC=C[C@]21C,-10533.2412109375
CC[C@H]1OC([NH-])[N@H+]2C[C@@H]12,-11406.8955078125
Cc1cncnc1,-8260.0126953125
C[C@@H]1C[C@@H]2C[C@H](C)[C@@]21O,-10565.041015625
O=c1[nH]nn[nH]1,-9073.8701171875
C#C[C@H]1CC[C@H]1C#N,-8856.9560546875
OC[C@H]1C[C@]23C[N@@H+](C2)[C@@H]13,-10965.302734375
NC1=NCc2[nH]ncc21,-11238.5634765625
N#C[C@]12N[C@H]1[C@H]1C[C@@H]2C1,-10362.7802734375
O[C@H]1C[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12,-10935.2890625
C[N@H+](CC=O)CCO,-10943.658203125
C#CC(=O)CCCOC,-11509.9482421875
C[C@@H]1[C@@H]2C=CC[C@H]1[C@@H]2O,-10532.9267578125
C[C@@]1(O)CC=C[C@@H](O)C1,-11543.931640625
CC1=C[C@H]2[CH-]C[C@H]3[C@@H]1[C@H]32,-9488.34375
OC[C@]12[C@@H]3[C@@H]4O[C@H]1[C@H]2[C@@H]43,-11476.357421875
N#C[C@@H]1C[C@]1(O)CCO,-11947.5791015625
Nc1coc(C=O)n1,-11284.205078125
N#C[C@@H]1[C@@H]2[C@@H]3O[C@@H]3[C@@]21N,-11339.40234375
CC(=O)[C@H](C#N)/N=C/N,-11812.0341796875
Oc1ccn2c1OCC2,-11915.6103515625
C[C@H]1C[C@H]1N1CCC1=O,-10970.2880859375
C#CC[C@H](O)C#CCO,-11475.9609375
O=C[C@H]1N[C@H]2[NH2+]CC[C@@H]12,-11373.8232421875
C#CC(C)(C)[N@@H+]1C[C@@H]1C,-9990.232421875
[NH-]C1OC=C(F)C(=O)O1,-14525.669921875
N#CC1[NH2+][C@@H](C=O)CO1,-12320.14453125
O[C@]12C=CC[N@@H+]3[C@H]1C[C@@H]32,-10935.49609375
Cc1ccc(N)c(=O)[nH]1,-11376.708984375
CC[C@@H](O)c1ccc[nH]1,-10971.0888671875
CO[C@H]1C[N@H+]2[C@@H](C)[C@@]12C,-11001.2646484375
[NH-][CH+]O[C@@H]1CO[C@@H]1CO,-12957.3583984375
CCC#CC12CC(C1)C2,-9520.681640625
C[C@H]1[C@H]2NC(=O)[C@H]2[N@H+]1C,-11406.6650390625
C#CCCNC(=O)OC,-11948.0400390625
C[C@@]12CC[C@H](O)[C@@H](C1)O2,-11543.669921875
N#C[C@@H]1[C@@H]2[C@@H]3O[C@@H]3[C@H]12,-9833.56640625
CC(C)(C(N)=O)[NH+]1CC1,-11439.79296875
ON[C@@H]1C[C@@H](O)[C@H]2N[C@H]21,-12383.220703125
C[C@@H]1C[C@H](C)O[C@@H]1CO,-11576.5849609375
[NH-][CH+]OC[C@@]1(C=O)CO1,-12924.966796875
C[C@]1(O)[C@@H]2[C@@H]3C[N@@H+]3C[C@@H]21,-10968.630859375
C1CC1[C@H]1N[C@H]1[C@H]1CN1,-10427.0791015625
COCCOC[C@H]1CN1,-12011.5615234375
CCC(=O)CNC(C)=O,-11982.2294921875
CC1C(=O)OCOC1=O,-13468.6767578125
O[C@@H]1Cc2ccoc2C1,-11479.06640625
C[C@@H](O)[C@H]1O[C@H]2CC[C@@H]12,-11542.5751953125
C[C@H]1[C@@]2(O)C[C@H]2[C@@]12CN2,-10968.287109375
C[C@@H](NC=O)C(=O)CO,-12959.494140625
CC1=CC=CC(=O)NC1,-10938.71484375
CO[C@@H](CC#N)C(C)C,-11002.955078125
C[C@H]1O[C@H]2[C@@H]1CC21CC1,-10531.8779296875
O=C1CC(C2CCC2)C1,-10533.0224609375
Cc1cc2nc[nH]c2[nH]1,-10802.05859375
CC[C@@H](O)[C@@H](C)CC=O,-11576.583984375
O=CO[C@]12C[C@H]1[C@H]1N[C@H]12,-11913.1064453125
C[C@@]12[C@@H]3[C@H]4[C@]3(O)[C@@H]1[C@]42O,-11475.037109375
CC(C)c1[nH]ncc1O,-11407.5654296875
O[C@]12C[C@H]1OC[C@H]1N[C@H]12,-11946.478515625
O=CC[C@]1(O)C[C@H]2O[C@H]21,-12487.7744140625
C#CC1=C[C@@H](O)COC1,-11477.26953125
ONC1C[N@H+]2C[C@@H]1C2,-10335.7177734375
C[C@@H](C#N)[C@@]1(C)CCO1,-10970.1220703125
O=C1CCOCCC1=O,-12489.3115234375
CC(=O)C[C@H]1NC1(C)C,-11002.818359375
[NH-]C1OC[C@H]2C[N@@H+]12,-9268.599609375
ONC1CC2(C1)C[C@H]2O,-11945.73828125
CCCCCCC(N)=O,-11036.654296875
C[C@]12COC([NH-])[C@H](C1)C2,-10970.4140625
C#C[C@@H](C)CCC(C)=O,-10532.83984375
N#C[C@]12C[N@@H+]3[C@H]([C@@H]1O)[C@@H]32,-11340.0703125
CCN(C)c1c[nH]cn1,-10866.8291015625
C[C@@H]1[C@H]2O[C@]3(C#N)[C@H]2[C@H]13,-10903.150390625
Oc1cn2c(n1)C=CC2,-11343.037109375
N#CC[C@@H]1CCC(=O)O1,-11916.982421875
C1C[C@@]2(COC23CC3)O1,-11509.3525390625
C[C@]12C[C@H](C1)NC2=O,-9901.5185546875
CCC(=O)[C@@H]1[C@@H]2CC[C@@H]21,-10532.8544921875
CC(=O)N[C@H]1CC[C@H]1O,-11981.14453125
C[C@@]1(O)C=CC[C@H]1O,-10474.677734375
C#CC1=CCC[C@@H]1CO,-10499.90234375
CCc1cnccn1,-9328.9677734375
C[C@H]1C[N@H+]2CC(=O)[C@@H]1C2,-10970.5458984375
N#CC[C@@H]1CC=CC1=O,-10906.052734375
CC[C@H]1CCCCC1=O,-10567.072265625
C[C@H]1OC[C@@](C)(O)C1=O,-12522.1025390625
CC[C@@H](O)C(C)(C)CC,-10631.2607421875
Cc1cc(C#N)[nH]n1,-9732.974609375
C[C@]12NC[C@H]1[C@]2(N)C#N,-10832.3466796875
C#C[C@@]12O[C@@H]1[C@@H]1C[C@@]12O,-11442.19140625
C[C@@H](C#N)[C@@]1(C=O)CO1,-11915.2255859375
O=C1C=C[C@H]2[C@H]3C[C@H]3[C@@H]12,-10467.6796875
CCc1nc(N)n(C)n1,-11304.1650390625
Nc1[nH]nc2c1OCO2,-12788.630859375
Nc1ccc(=O)[nH]n1,-10743.46484375
C#CC1(C(C)C)CCC1,-9554.21484375
O=C(CO)CC1CCC1,-11543.4208984375
C[C@@]1(O)CCC[C@H]1C=O,-11544.2529296875
CC[C@]12COC[C@@]1(C)C2,-10565.814453125
C[C@H]1[C@H]2[C@H](C#N)CC[N@H+]21,-10396.3505859375
C[C@@H]1C[C@H]([C@@H](C)CO)O1,-11575.8447265625
C[C@@H]1[C@@H]2[C@H]3C[C@]2(CO)[C@@H]13,-10530.880859375
C[C@H]1[NH2+]C(N)OC12CC2,-11407.3857421875
O=C1NC=CC=CN1,-10306.77734375
[NH-]C1OC(F)=NOC1=O,-14961.1962890625
C#C[C@@H]1[C@@H]2NCC(=O)[C@H]12,-10903.6572265625
CC[C@@H](C)n1cccc1,-9993.2763671875
CC#CCC#CC(N)=O,-10904.005859375
CCC/C(=N/O)[C@H]1CO1,-11978.81640625
C[C@]12OC[C@H]1[C@H]2CC=O,-11510.029296875
C[C@H]1C(=O)CN(C)C1=O,-11949.7412109375
CC1(C)C[C@H]1C1(C)CC1,-9587.3349609375
C[C@]12C[C@H]1CC[C@H]2CO,-10565.7841796875
C[C@@]12OC[C@H]3C[C@@H]1[C@H]32,-9463.390625
C[C@@H]1[C@H](C=O)OC[C@@H]1C,-11543.90234375
O=C[C@H]1C[C@]2(CCO2)C1,-11510.4052734375
C[C@@H]1CC[C@H](C)[C@@H]2O[C@@H]21,-10565.9775390625
O[C@H]1CCC[C@H]2C[C@H]2C1,-10565.791015625
CCCC[C@@H](C)OC,-9562.0751953125
C[C@H]1O[C@H]2CC[C@@H]1CC2,-10566.5439453125
N#CCC1C23CC12O3,-9866.62109375
CO[C@H]1[C@@H](C)[C@H]1[C@H]1CO1,-11542.0498046875
CC[C@H]1[NH2+]C(C)OC1=O,-11949.802734375
CC(C)(CO)OC(N)=O,-12992.3056640625
COC(=N)NC(=N)C=O,-12822.1875
O=[N+]([O-])c1ncco1,-12259.2587890625
NC1=NCC(=O)CCO1,-12385.6240234375
O[C@H]1[C@H]2C[C@]3(O)C[N@H+]2[C@H]13,-11946.2373046875
O=C1N[C@]2(CO)C[C@]12O,-12925.0732421875
C[C@@]12C[C@H]3CC(=O)[C@@H]1[C@H]32,-10500.71875
CNc1nc(OC)no1,-12821.8388671875
CC[C@]1(C)C[C@H](CO)C1,-10598.15234375
C#C[C@@]12CC[C@H]3C[N@@H+]1[C@H]32,-9924.9013671875
CO[C@H]1[C@H]2CC=C(C)[C@H]21,-10532.765625
O[C@H]1CCc2cn[nH]c21,-11374.923828125
CCc1ncc(N)cn1,-10835.11328125
[NH-][C@H]1OCCN=C1N,-10775.703125
NC(=O)N1C(=O)[C@@H]2C[C@@H]21,-12353.2578125
CO[C@@H](C)C[C@H]1C[C@H]1O,-11575.4091796875
O=C1C[C@@]2(CC[C@@H]2O)O1,-12489.255859375
C[C@H]1CO[C@H]2C[C@]21CO,-11543.087890625
N#CC1=CC[N@H+]2C[C@H]2C1,-10363.8095703125
CCN1C(=O)NCC1[NH-],-11845.921875
CCOC(=O)[C@H]1CO1,-11452.615234375
CC[N@@H+]1C[C@@H](C)[C@H]1C#N,-10428.98828125
C1=C([C@H]2CO2)[C@H]2C[C@@H]1O2,-11476.140625
CC[C@@]1(C)O[C@H]2CC[C@H]21,-10565.1181640625
CC(=O)C1(C)CC1,-8428.115234375
CC[C@H]1CCC[C@@H](C)C1,-9621.5888671875
C1=NCC2=CCO[C@@H]2O1,-11915.654296875
CC(C)NC(=O)N(C)C,-11473.388671875
CN(C)C(=O)OCC=O,-12959.4755859375
C#C[C@@]1(C)C[C@@]1(C)O,-9462.734375
C[C@H]1OC2(CC2)[C@@]12CN2,-10968.337890625
C#CC[C@@H]1N[C@@H]1CC=O,-10935.77734375
C[C@@H]1N[C@H](C)C1=O,-8864.6796875
C#C[C@]12O[C@@H]3[C@H]1OC[C@@H]32,-11442.6748046875
CCCC[C@H](C=O)OC,-11576.275390625
CC[C@]12C[C@@H](O)C[C@H]1N2,-11002.572265625
O=C1CN=C(N2CC2)N1,-11811.9970703125
C#CCNc1nn[nH]n1,-11673.091796875
CCC1(CO)CC=CC1,-10565.9697265625
C#C[C@]1(CO)CO[CH+][NH2+]1,-11914.2919921875
O[C@H]1COc2cc[nH]c21,-11915.5986328125
C[C@H]1CC[C@H]2C[C@]21C#N,-9960.3076171875
C#C[C@]12O[C@H]1[C@@]1(C)C[C@H]12,-10464.736328125
C/C(=N\O)[C@@]12CC[C@@H]1C2,-10968.2373046875
C[C@H]1C[C@@](O)(C#N)[C@H]1C,-10970.2060546875
CCOCC(=O)NC=O,-12959.275390625
[NH-]C1NC(=O)[C@@H](CO)N1,-12823.2578125
O=C[C@@]12C[C@H](CO)[N@@H+]1C2,-11946.6396484375
CCC(=O)CC(C)=O,-10475.748046875
C#C[C@]1([C@@H](O)C=O)CO1,-12454.4365234375
O=C1O[C@H]2C[C@@]13CO[C@@H]23,-12453.802734375
COC(=O)[C@@]1(C=O)CO1,-13466.75
[NH-]C1C[C@@]2(CO)C[C@H]2O1,-11947.8291015625
COC[C@@]1(C)O[C@H]1C#N,-11947.2822265625
O=C1CC[C@H]([C@H]2CO2)N1,-11948.541015625
C[C@H]1N[C@H]1C1=NCCO1,-11406.740234375
Cc1cc([NH-])[nH+]nc1F,-12465.6142578125
C[C@]12CO[C@H]1C[C@H]1C[N@H+]12,-10969.0908203125
Cc1cc2c([nH]1)CCN2,-10397.3154296875
O[C@H]1C[N@H+]2CC[C@@H]12,-8863.1123046875
[NH-]C1=C[CH-][C@H]2[C@@H](O)[C@H]2O1,-11914.9501953125
CC(=O)Cc1ccc[nH]1,-10939.0654296875
C[C@@H]1C(=O)O[C@H](C)[C@@H]1O,-12522.91015625
C/N=C(\NC)C(=O)C=O,-12384.90234375
C[C@H]1[C@@H]2C[C@]2(O)[C@@]12CN2,-10968.3330078125
CC(C)[C@@H]1[C@H](C)C[C@@H]1C,-9620.5380859375
COCC1=NCC([NH-])N1,-11844.123046875
CCC[C@@H]1[C@@H]2C[C@H]1[C@@H]2C,-9586.615234375
C[C@H]1Cn2nc(N)cc21,-10833.0947265625
CC(C)(O)[C@@H](N)C#N,-10370.8232421875
O=CCOc1ccon1,-12892.751953125
CCC[C@@]12C[N@H+]3C[C@@H]1[C@H]32,-9990.16796875
O=CO[C@H]1CNCC1=O,-12926.515625
C[C@@H]1[C@H](C)[N@@H+]1[C@@H](C)CO,-11034.5
COC([NH-])CC(=O)CO,-12958.8505859375
CC(C)[C@H]1C[C@@H](C)O1,-9529.2919921875
N#C[C@@]1(O)[C@@H]2C(=O)C[C@@H]21,-11882.3251953125
O[C@@]12CCC3(CC3)[C@@H]1C2,-10532.630859375
C[C@H]1N[C@@H](C#N)[C@@]12CN2,-10832.3349609375
CCn1ccnc1,-8292.150390625
C#CC(=O)NCCOC,-11947.2822265625
CN[C@]1(C)[C@H](C#N)[C@@H]1N,-10865.5947265625
CC[C@]12CO[C@H]1C2(C)C,-10564.7314453125
C[C@@H]1CC[C@H](C)COC1,-10598.669921875
O=CN1CC(NO)C1,-11314.6572265625
O=C1O[C@@H]2[C@@H]3C(=O)[C@H]1[C@H]23,-12424.083984375
OC[C@H]1O[C@@H]2[C@H]1C[C@@H]2O,-12520.1708984375
O=C(CO)[C@@]12CC[C@@H]1C2,-11510.6142578125
CCCC#C[C@@H](C)CC,-9587.5849609375
CC(=O)[C@@]12C[NH2+][CH+][N@@H+]1C2,-11374.361328125
C1OC[C@]23C[C@H]2OC[C@H]13,-11510.4951171875
CC1CC(=O)NC(=O)C1,-11950.5107421875
C[C@H]1C[C@H]2C=CC(=O)[C@H]21,-10501.173828125
COC[C@@]1(CO)O[C@H]1C,-12553.0908203125
CO[C@@]12[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@@]12C,-10933.576171875
O=C1[C@@H](O)[C@H]2[C@H]3C[C@@H]1[C@H]32,-11477.9560546875
C[C@H]1O[C@]12[C@@H]1C[C@H]2C1,-9462.1279296875
CC1(C)C[C@H]1CCC#N,-9992.5390625
O[C@H]1CC[C@]12[C@@H]1CC[C@@H]12,-10531.7666015625
C[C@H]1C[C@H]2C[N@H+]2CC1=O,-10969.994140625
NC(=O)OCCC=O,-11890.7587890625
CN(C=O)C(=N)C(N)=O,-12823.2763671875
C#C[C@]1(C)O[C@]1(C)C#N,-10903.6005859375
O[C@@H]1C=C[C@@H]2CO[C@@H]2C1,-11510.55078125
CCC(=O)N(CC)CC,-11036.4091796875
CC1=C[C@H]2N[C@H]2[C@@H](C)C1,-9992.193359375
C[C@@]1([C@@H](O)CC#N)CN1,-11406.5830078125
CC(=O)C(=O)OCC=O,-13467.8271484375
Nc1c[nH]c(N2CC2)c1,-10833.173828125
CC[C@H]1C[C@H]2C[C@@]12C#N,-9959.392578125
C#CCC#CC(=O)NC,-10903.578125
Cc1c(N)oc(N)c1O,-12385.361328125
O=C1O[C@H]2[C@H]3CC[C@@]12O3,-12453.283203125
Cc1ncoc1CO,-10879.71484375
C[C@H]1C=CCCC1NO,-10969.4912109375
C[C@H]1[C@H]2C=C[C@]1(C)C=C2,-9522.435546875
C[C@@]1(O)C[C@H]2O[C@@H]3[C@H]2[C@@H]31,-11509.96484375
C[C@H]1C[C@@H](O)C[C@H]2C[N@H+]21,-11002.2041015625
C[C@H]1C[C@@]2([C@@H](C)O)C[C@@H]12,-10565.03515625
O=C1N[C@@H]2C=C[C@H]1OC2,-11916.0029296875
[NH-]c1c[cH+]oncc1=O,-12318.2626953125
C1=CC[C@@H]2OC[C@@H]2C=C1,-10500.1455078125
CC1=C[C@H]2[C@@H](O)[C@H]2[C@H]1O,-11510.7060546875
O=C1C=C[C@@H]2C[C@H]1O2,-10409.1376953125
O=CO[C@@]12C[N@H+]3C[C@@H]1[C@H]32,-11913.34375
C#CC(C)(C)[C@H](C)CC,-9587.1865234375
CCc1ncn(C=O)n1,-11812.6005859375
C[C@H]1C[C@H]2[C@H]3C[C@@H](O1)[C@H]32,-10532.5478515625
Cc1onnc1C1CC1,-11373.74609375
O[C@]12[C@@H]3C[CH-][C@H]1CC[C@@H]32,-10499.3076171875
CO[C@H]1CO[C@]1(C)C#N,-11947.3212890625
C[C@H]1[C@H]2CC[C@@H](C=O)[N@H+]21,-10969.7373046875
C[C@H]1O[C@]12C[C@@H]1N[C@@H]1C2,-10969.3134765625
C[C@]12N[C@H]1[C@H]1O[C@H]1C2=O,-11914.2783203125
N#CC1=CCOC[C@@H]1N,-11374.6552734375
O=Cc1cnc(O)[nH]1,-11284.763671875
O=C[C@H]1C[C@H]2C=C[C@@H]1O2,-11478.33203125
CC(=O)C[C@@]1(CO)CO1,-12521.2890625
C1O[C@H]2[C@H]3[C@@H]1[N@H+]1[C@@H]2C[C@@H]31,-10936.0966796875
C#C[C@H]1[C@H]2NC[C@]21C#N,-10329.1171875
N#C[C@H]1C[C@H]2N[C@H]2CN1,-10833.013671875
O[C@]12C[C@H]1[C@H]1C[C@]2(O)C1,-11509.6748046875
OCC(CO)C(F)(F)F,-16504.04296875
CC[N@@H+]1[C@@H]2C(=O)CC[C@@H]21,-10970.05859375
N#C[C@H](N)c1nc[nH]n1,-11675.390625
C[N@@H+]1CCCCC(=O)C1,-11002.90625
CCCO[C@H]1C[NH2+][CH+]O1,-11980.984375
O[C@H]1C[C@H]1n1cnnc1,-11810.8232421875
C[C@H]1C[C@]1(C#N)C1CC1,-9959.30859375
C[C@@H](O)C(=N)NC=O,-11349.3994140625
CC[C@@H](CO)[C@@H](O)CO,-12586.28515625
O=C(NCCO)N1CC1,-12417.486328125
[NH-]c1[nH+]cnc(N)c1F,-12903.1416015625
C[C@@]12C[C@H]3[C@H]4C[C@@H]1[C@@H]2[N@H+]43,-9959.408203125
[NH-]C1[C@@H](O)C=C[C@H]2C[N@@H+]12,-11373.7734375
C[C@]12OCO[C@]13C[C@H]2C3,-11508.65625
NC1=C(C=O)C[C@H]2N[C@@H]12,-11374.3671875
N1[C@H]2[C@H]3O[C@H]4[C@@H]1[C@H]4O[C@@H]23,-11913.3291015625
O=CCCc1cnno1,-12351.87890625
C[C@H]1C(=O)[C@@]2(O)C[C@@]12O,-12488.154296875
O=C(C1COC1)N1CC1,-11946.98046875
O=C[C@H]1[C@@H]2[C@@H]3O[C@H]1[C@]23O,-12453.9814453125
CCO[C@@H]1C(=O)[C@@H]2C[C@H]12,-11510.3681640625
C1[C@H]2[C@H]3[C@@H]1O[C@@H]2[C@]31CN1,-10935.1064453125
CC(C)C[C@@]1(C)O[C@H]1C,-10598.3486328125
C[C@@H](O)[C@@]1(O)C[C@H]1C=O,-12521.119140625
Cc1nnoc1CC#N,-11778.5947265625
CNC1N[C@@H](C#N)C[NH2+]1,-11271.083984375
CC1=C[C@H]2[C@H]3[C@@H]1[N@@H+]2[C@H]3C,-9957.51171875
CC[C@]12CC[C@@]1(C#N)N2,-10395.998046875
CC1=CCC2(CC2)C1,-8486.4208984375
O[C@H]1CC=CC12CC2,-9463.90625
CC[N@H+]1C[C@H]1[C@H]1CCO1,-11001.18359375
C[C@@H]1[C@H](C)[C@@]1(C)NC=O,-11003.203125
CC#CC(=O)N1C[C@H]1C,-10936.6875
O=c1[nH]cc[nH]c1=O,-11285.2490234375
CO[C@@H]1C=C[C@H](O)CO1,-12521.078125
CC(C)(C)C1=CCOC1,-10565.97265625
CC1(C)CC[C@H]2O[C@H]21,-9496.8525390625
C#C[C@@H]1C=C[C@@H](C#C)C1,-9455.5302734375
N#C[C@@]1(C=O)[C@@H]2OC[C@@H]21,-11881.5693359375
CO[C@@]12C[C@H]3C(=O)[C@@H]1[C@H]32,-11477.0068359375
CC(C)(O)[C@@]12CC[C@@H]1C2,-10565.08984375
O=C[C@@H]1COCC[C@@H]1O,-12521.66015625
N#C[C@]12CC[C@H]1COC2,-10937.6630859375
c1cnc([C@H]2CN2)nn1,-11237.109375
COC[C@H]1O[C@H]1CC=O,-12520.4931640625
O=C1CN=C2OCCN12,-12353.7353515625
CC(=O)[C@@]1(C=O)C[C@@H]1C,-11511.6015625
O=C1C=CNC12COC2,-11915.3896484375
C/C(C#CC1CC1)=N\O,-10935.248046875
C[C@H]1OC[C@H]2COC[C@H]21,-11543.7509765625
Cc1c(F)ccnc1F,-13224.75390625
CC1=C[C@@H]2C[C@H](C)[C@H]1C2,-9555.87890625
CC1C=C2[C@@H]3C[C@@H]3N2N1,-10362.66015625
N#C[C@@]12C[C@H]3C[C@@H]1[C@@H]2O3,-10905.197265625
C1OC[C@H]2OC[C@@H]1CO2,-12521.294921875
C#C[C@]12CC=C[C@H](C1)C2,-9488.943359375
O[C@H]1[C@H]2CC3(CCC3)[C@@H]12,-10531.7392578125
[NH-][C@H]1O[C@@H]2CCC[C@]12O,-11948.3642578125
[NH-][C@@H]1CNC[C@H](C=O)O1,-12385.0107421875
O=C1CCOC(=O)C1=O,-13435.1796875
CC1=C[C@H]2CC[C@H]2C1=O,-10501.359375
O=CC[C@@H]1[C@@H]2CC[C@]12O,-11510.09765625
Cc1noc([C@@H](C)N)n1,-11844.2451171875
C[C@@H]1C(=O)CC=C[C@@H]1O,-11511.7880859375
CC1(C)CCCC(=O)N1,-11004.4052734375
O=C1[C@H]2C[C@H]3O[C@@H]1[C@@H]23,-10408.076171875
C#Cc1nccc(=O)o1,-11850.5234375
COC[C@H]1[C@H]2C34OC23[C@H]14,-11507.7236328125
O=CCCC(=O)[C@H]1CO1,-12488.6875
C#CC#C[C@@]1(C#N)CN1,-10296.28515625
C[C@H]1O[C@H]2CN[C@@H]1CO2,-11980.5751953125
CC(C)[C@H]1C[C@H]1C(N)=O,-11003.3046875
C#Cc1cc(N)oc1O,-11882.3642578125
CC1([C@@H]2[C@@H]3CC[C@@H]32)CC1,-9553.9267578125
CC(=O)CO[C@H]1C[C@H]1O,-12520.9697265625
CC1=C[C@@]2(C)C[C@H]2OC1,-10532.9521484375
CC#CC[N@@H+]1[C@H](C)[C@@H]1C,-9990.5703125
C#C[C@@]12C[C@H]3C[C@@H]1[C@H]32,-8418.6103515625
C#C[C@H]1[C@H]2CO[C@@H]1OC2,-11477.3955078125
C[C@@]12CC=C[C@H](O)[C@@H]1C2,-10533.1923828125
O=CC[C@H]1[C@H]2CCC[C@@H]12,-10533.26953125
C[C@H]1C[C@H]2OCC=C[C@@H]12,-10532.9541015625
C1=C[C@@H]2C[C@@]23CO[C@H]3C1,-10499.7763671875
c1nc2c[nH+]cnc2[nH]1,-11206.9619140625
O=CNCC(=O)CO,-11890.3662109375
C[C@H]1C=C[C@H]2O[C@@]12C=O,-11478.259765625
C#C[C@H]1[C@@H](O)[C@@]2(C)O[C@@H]12,-11476.310546875
C#CC(=O)CCC(C)C,-10532.71875
CC1(C)CCC=C1C#N,-9960.7041015625
CC(=O)C1(C(N)=O)CC1,-11949.052734375
C[C@H]1[C@H]2CCO[C@]21CO,-11543.1796875
CCc1c[nH]c(C)c1C,-9993.6416015625
CC[C@@]12O[C@@]3(C)C[C@@H]1[C@@H]23,-10531.7333984375
C1COC(C2COC2)=N1,-11947.646484375
C#C[C@H]1C[C@H](C)[C@H](C)O1,-10532.4326171875
C#C[C@@H]1[C@H](O)[C@@H]1C(C)=O,-11477.4326171875
N#CC[NH+]1CC1,-7221.35595703125
C[C@H]1O[C@H]2C[C@]1(O)C2=O,-12488.375
C#C[C@@]1(C)[C@H](O)C[C@@H]1C,-10531.927734375
O=C1[C@@H](O)[C@@H]2NC[C@]12O,-12924.6728515625
N#C[C@]1(CO[CH+][NH-])CN1,-11810.5185546875
CCc1c[nH]ncc1=O,-11375.33203125
C[C@@]1(OC=O)C[C@H]1C=O,-12489.216796875
CNc1ccnc(F)n1,-12467.0146484375
C#C[C@H](O)C1(CC)CC1,-10531.6279296875
CO[C@H]1C[N@H+]2CC(=O)[C@@H]12,-11946.525390625
CC1C=C(NO)[C@@H](C)N1,-11406.5869140625
CC(C)[C@@H](C)CNC=O,-11036.259765625
C[C@@]1(C#N)C[C@H]2C[N@H+]2C1,-10396.357421875
CC[C@]12C[C@H]1CN2C=O,-10969.787109375
C#C[C@@H]1CC(=O)[C@]12CN2,-10903.1611328125
C[C@H]1[C@@H]2[C@@H]3[C@H]1[C@@H]1[C@H]2[C@]31O,-10498.33203125
C[C@H]1[C@H]2[C@H](O)[C@@H]3[C@H]2[C@@]31C,-10531.748046875
C[C@H]1O[C@H](C#N)OC1[NH-],-12352.7919921875
OCCC1(O)CC=CC1,-11543.666015625
C[C@@H]1C(=O)[C@@H]2CC[N@H+]1C2,-10970.5751953125
CCO[C@@H](CC)C(N)=O,-12014.046875
C#C[C@H]1[C@@H](C)[C@H]1C=O,-9430.392578125
C[C@H]1[C@H]2COC([NH-])O[C@@H]12,-11947.822265625
C[C@]12C[C@H](C1)OC2[NH-],-9901.044921875
N#C[C@]12NC[C@H]1[N@H+]1C[C@H]12,-10798.5966796875
OCC#CC1COC1,-10439.9970703125
Cc1coc(CCO)c1,-11511.7373046875
C1C[C@H]2CO[C@H]2CCO1,-11543.142578125
CO[C@@]12C=CCC[C@@H]1C2,-10532.6796875
c1cc([C@H]2CCO2)on1,-11914.4453125
C1[C@H]2C[C@]34CC[C@]23[C@H]1O4,-10497.8876953125
Nc1ccnc(F)n1,-11398.12109375
CC[C@H]1[C@H]2C[N@H+]2[C@H]1C=O,-10968.8330078125
COc1ncoc1CN,-12385.146484375
CC1=CC[C@@H](CC=O)C1,-10533.8935546875
C#C[C@]1([C@@H](O)C#N)CN1,-11339.8095703125
O[C@H]1C[C@H]1[C@H]1COCO1,-12520.6845703125
Cc1cn(C)nc1O,-10338.7646484375
CC#C[C@@H]1[C@H](O)C[C@@H]1C,-10532.23828125
C[C@]12C=C[C@H](C1)[C@H]1C[C@H]12,-9522.205078125
COCc1c[nH]nc1N,-11844.1357421875
C1[C@@H]2OCC3(CC3)O[C@H]12,-11509.642578125
N#C[C@@]12C[C@@H]3[C@@H](C[C@@H]31)O2,-10903.849609375
C[C@H]1[C@H]2[C@H](C#N)[C@@H]3[C@H]2[N@@H+]31,-10362.330078125
C[C@H]1COC([NH-])C=C1N,-11407.8388671875
CC#CCCC#CCO,-10498.6953125
C#C[C@@]12CC[C@@H]1C2(C)C,-9521.10546875
C#C[C@@H]1C[C@@H]2O[C@@H]2[C@@H]1O,-11476.9482421875
C[C@H]1CN(C=O)CC1=O,-11949.4306640625
CC(C)[C@@]1(C)C[C@]1(C)O,-10598.2197265625
C#C[C@@H](C)COCC#N,-10936.3427734375
CCCOC[C@H]1O[C@H]1C,-11575.501953125
O[C@H]1[C@H]2N[C@H]2[C@H]2C[C@]21O,-11946.6591796875
C[C@]12C=C[C@@H]3[C@H](C1)[C@@H]32,-8452.87890625
CC(C)(O)CCCC=O,-11576.6767578125
C1CC[C@]23O[C@H]2C[C@@H]3C1,-10532.728515625
O[C@]1([C@H]2CO2)[C@@H]2CC[C@@H]21,-11509.19140625
C[C@H]1N[C@H]1[C@@H](O)[C@H]1CN1,-11437.966796875
CC#C[C@@H]1O[C@@H]1CCC,-10531.9794921875
[NH-]C1C[C@@H]2[C@H]3N[C@@H]2[C@H]3O1,-11372.974609375
C[C@@H](CO)CC#CC=O,-11510.1884765625
O[C@H]1C[C@H]1c1cocn1,-11915.56640625
[NH-]C1=CNOC=C1,-9235.546875
OCC[N@H+]1[C@@H]2C=C[C@H]1C2,-10968.0859375
CC#Cc1nc(O)no1,-12319.09375
