smiles,Delta_epsilon
N#C[C@@]1(N)C=CCNC1,6.092629432678223
CC1(C)C[N@@H+]2[C@H]1[C@@H]2C#N,7.148430824279785
O=C1N[C@@H]2[C@H]3C[C@@H]2[C@@]13O,6.996047019958496
C[C@@H](C=O)c1cnno1,5.613708972930908
C1=Cc2cocc2NC1,5.219143867492676
O=Cc1[nH]ccc1CO,4.95247220993042
CC[C@H]1C[C@@H](O)C[C@H]1O,8.39199161529541
N#C[C@@]1(O[CH+][NH-])C[C@@H]1O,6.2450127601623535
O[C@@H]1C=C[C@@H]2OC[C@@H]2C1,6.721211910247803
N#C[C@H](N)C12CC(C1)C2,7.651841640472412
CCC(=O)C1COC1,6.280387878417969
O=Cc1nnoc1C=O,4.400081157684326
C1C[C@@]23COC24C[N@H+]3[C@H]14,7.132104396820068
CC(C)(O)C1(C#N)CC1,8.645057678222656
C[C@@H](CO)C[C@@H](C)CO,9.19744873046875
N#C[C@]12[C@@H]3[C@H]1[C@H]1C[C@@H]3[N@H+]12,6.82189416885376
C[C@H]1CC[N@H+]2C[C@@]12CO,8.536211013793945
C[C@H]1CC[C@@]12CC([NH-])O2,7.796061992645264
[NH-]C1NC[C@H]2CC(=O)N12,6.541617393493652
Fc1cccc(F)c1F,6.568828582763672
C[C@H]1C=CC2(CC2)[C@H]1C,6.645020484924316
C#CCC(=O)C(=N)NC,4.634099006652832
C#C[C@]1(C)O[C@H]2CN[C@H]21,7.074960231781006
CC[C@@]1(C)CC=C[C@H]1O,7.080402374267578
CCC[C@@H]1C(=O)N2C[C@H]12,6.323925971984863
CC1(C#CCO)COC1,7.504899978637695
C[C@@H]1C[N@@H+]1C[C@@H]1C[C@@H]1C,8.29947280883789
CO[C@H]1COC[C@@H](C)C1,8.68859577178955
CCn1cnc(O)c1,6.223243713378906
O=C1[C@@H]2CC[C@@]1(O)C2,6.1443305015563965
CC[C@@]1(CCOC)CO1,9.300851821899414
Nc1c(O)c[nH]c1O,5.798746109008789
O[C@H]1[C@@H]2CCC[C@H]1OC2,8.729413032531738
C[C@@]1(O)C=CCC1NO,6.723933219909668
CC[C@@H](O)C[C@H]1C[C@H]1O,8.797441482543945
C#CCOCCC(N)=O,7.624630451202393
CCN(C)C(=O)O[CH+][NH-],6.971556663513184
C#C[C@](C)(CC)OCC,8.06817626953125
C[C@H]1N[C@H]2C(=O)C[C@@]12O,5.507584571838379
CO[C@H]1O[C@H]2C[C@]1(O)C2,9.031458854675291
C#CC[C@]12COC[C@H]1O2,8.13348388671875
O=C1C=C[C@H]2CCCN12,5.659968376159668
C#Cc1nccn1C=O,4.753829479217529
CC(C)(C)[C@@]12CO[C@@H]1C2,8.046406745910645
N#C[C@H]1COCCCN1,7.219180583953857
[NH-]C1NCC(=O)[C@@]12CO2,5.134788513183594
C#C[C@@H]1N[C@@H]1C(C)(C)C,7.616467475891113
O[C@H]1C[C@H]2OC[C@@H]1CO2,8.723970413208008
N#CCC#C[C@@H](O)C#N,7.515784740447998
O[C@@]12C=CC[C@H]3O[C@@H]1[C@H]32,6.291272163391113
C[C@H]1CC(=O)C(C)(C)O1,5.948409080505371
C[C@H]1[C@H]2C[C@@H]1[C@@H](O)C2,9.230101585388184
C1O[C@@H]2COC[C@@]23O[C@@H]13,8.612403869628906
CC1=C[C@@H](CO)NC1=O,5.9892258644104
CNC1=NCC(=O)N1C,6.304878234863281
C#C[C@](C)(O)CC#CC,7.54843807220459
CCC(C)(C)C(C)(C)O,8.83553695678711
O=CCC1(CC=O)CO1,5.7878618240356445
N=CNc1coc(=O)o1,5.6708526611328125
C#CC/N=C/N(C)C=O,6.408281326293945
O[C@H]1[C@@H]2[C@@H]3O[CH+][NH2+][C@@H]3[C@H]12,7.219180583953857
C#C[C@]1(C#N)O[C@@H]1CO,6.854547500610352
OCC1=NCCCO1,7.485852241516113
C[N@@H+]1CC(=O)C2(CC2)C1,5.26268196105957
O=C1C[C@@H]2[C@H]3CC[C@@H]2[C@@H]13,6.2096381187438965
CC[C@@]1(OC)CO[C@H]1C,8.495394706726074
N#C[C@@H]1OC1(C=O)C=O,5.072202205657959
O=C1[C@H]2CC[C@@]13CC[C@@H]23,6.1443305015563965
C#C[C@](O)(C#N)CC=O,6.119840621948242
CO[C@@H](CO)CNC=O,7.657283782958984
C[C@H]1[C@H]2[C@H]3C[C@@H]1[C@@]23C,9.028738021850586
Nc1[nH]ccc1NC=O,5.825957775115967
CCc1ccc(=O)[nH]n1,4.764713764190674
CC(C)[C@H]1C[C@@H](CO)O1,8.517163276672363
CC1(C)C=C[C@@H](O)C1=O,5.953851222991943
O=CN1[C@@H]2[C@@H](O)[C@@H](O)[C@@H]21,6.666789531707764
C[C@@H]1C(=O)N[C@H](C)[C@@H]1O,7.393333435058594
N#C[C@H]1C[C@H]2C[C@@H]3[C@H]2[N@@H+]31,7.779735088348389
O=C1NC[C@@H]1OCCO,7.023258686065674
C[C@]12CO[C@H]1C(=O)C2,5.42050838470459
C[C@@H](O)[C@]12CO[C@@]1(C)C2,7.907628536224365
c1cc2ccnn2nn1,4.53613805770874
O=CC[C@H](O)C(=O)C=O,3.6463258266448975
CCNc1cn(C)cn1,5.907591819763184
Cc1nc(C#N)oc1C,5.273566722869873
C[C@@]1(O)[C@H]2C[C@H](C2)[C@H]1O,8.74301815032959
CO[C@@]1(C)C[C@H]1C#N,8.247770309448242
O=C[C@@]12CO[C@@H]1C2,6.02187967300415
O=C1CCN1[C@@H]1C[C@@H]1O,7.121219635009766
N#C[C@H]1C[C@@]12C[NH2+][CH+]O2,7.050469875335693
O=CN[C@@H]1COC[C@@H]1O,7.50762128829956
C[C@@]1(C=O)C[C@H]2C[N@H+]2C1,5.798746109008789
Cn1nnc(C(N)=O)n1,5.942966461181641
OC[C@]12CCO[C@H]1CO2,8.647777557373047
C#C[C@@H]([C@H]1CN1)[C@H]1CO1,7.624630451202393
[NH-]C1OC[C@@H]1C(N)=O,7.080402374267578
CC#CC[C@@H](O)[C@H]1CO1,8.12804126739502
C[C@]12CC(=O)[C@@]1(C#N)O2,5.842284679412842
C1=C[C@H]2[NH2+][CH+][C@H]3C[C@@H]1[N@H+]32,4.122525215148926
Cc1ncc([C@H]2CO2)o1,6.147051811218262
C[C@@]1(C#N)C[C@@H](O)C1=O,5.529353618621826
C#C[C@H]1C([NH-])O[C@H]1C#N,7.23006534576416
C1C[C@@]23O[C@@H]([C@H]4N[C@H]42)[C@H]13,8.193347930908203
CC1(C)N[C@H]1[C@H]1CCO1,8.343010902404785
N#C[C@@]12NC[C@@H]1C[C@@H]2O,7.121219635009766
Cn1nnc2ccoc21,5.891264915466309
C[C@H]1OC(=O)[C@@]12C[C@H]2O,7.466804027557373
CC[C@@]12C[C@@H]3[C@@H](C[C@@H]31)O2,8.84097957611084
N#CCC#C[C@@H](N)C#N,7.4205451011657715
CC(=O)NC1CC1,7.393333435058594
N#C[C@@H]1C[C@]1(C#N)CO,7.578370571136475
C1CC1OC[C@H]1CO1,8.881796836853027
C#C[C@]1(O)CCCOC1,7.447756290435791
CC[C@H]1[C@@H](C)[C@]1(N)C#N,7.809667587280273
C1=C2CC[C@@H]2C[C@]12CN2,6.11439847946167
C[C@H]1[C@@H](O)C[C@]1(C)C=O,6.076302528381348
C[C@@H](O)[C@H]1C[C@H]2[C@@H](O)[C@H]21,8.528048515319824
C#CC[C@H](C)C1CCC1,8.530769348144531
CC#C[C@@]12C[N@H+]3C[C@@H]1[C@H]32,7.023258686065674
N#C[C@]12[C@H]3C[C@@H]4[C@H]3[C@H]1[N@@H+]42,7.194690704345703
[NH-]c1[nH]cc(C=O)c1O,3.942929744720459
C[C@@]1(CCO)O[C@H]1CO,9.036901473999023
C#CC#C[C@H](C#C)C=O,5.412344455718994
C#C[C@@H]1[C@@H]2C[C@H](CC)[N@H+]12,6.979720592498779
CC1=CC([NH-])O[CH+][CH+]1C,4.5388593673706055
O=c1[nH]c2ncoc2o1,5.502141952514648
OC[C@H]1C[C@]2(CN2)CO1,8.473625183105469
CC1(C)O[C@H]1[C@@]1(C)CO1,9.227380752563477
CC(=O)CC1(C)COC1,6.065417766571045
C[C@@H]1O[C@H](C)[C@@H]2N[C@]12C,8.329405784606934
C#C[C@H](C=O)CC,5.994668483734131
C[C@H]1O[C@H]2C[C@@]2(O)C1=O,5.708949089050293
N#CCCC[C@@H]1C[C@@H]1O,8.26681900024414
CO[C@@](C)(CO)CC#N,8.215117454528809
C[C@]12COCC[C@H](C1)C2,8.911728858947754
COC[C@@H](O)[C@@H](C)C#N,8.631451606750488
C#CC(=O)NC1(C)CC1,6.204195976257324
[NH-][C@H]1N[C@@H]2CC=C[C@]12O,6.642299175262451
[NH-]C1=CC(N)ON=C1F,4.783761501312256
CO[C@H]1C(=O)[C@H]2O[C@]21C,5.28989315032959
N#C[C@@H]1[C@H](C=O)N1C=O,5.444998264312744
CO[C@H]1CC[C@@H](O)CC1,8.519885063171387
OCC[C@H]1C=C[C@H]2C[C@@H]12,6.691279888153076
C#CC1=CC[C@H](CC)C1,5.695343017578125
OCC#C[C@H]1CN1,7.023258686065674
C[C@@H]1C[C@@H]2O[C@@H]2C1,9.401533126831056
CCO[C@H]1OCC=C1C,7.104892730712891
CO[C@]1(C)C(=O)N2C[C@@H]21,5.869495868682861
C[C@@H]1[C@@H]2C(=O)[C@@H](O)[C@H]12,6.084465980529785
ON[C@H]1[C@H]2N[C@@H]1[C@H]1N[C@H]12,7.042306423187256
CCC(C#CCO)CC,7.515784740447998
C#C[C@]1(C#N)N[C@@H]1CO,6.8627119064331055
COC(=O)C1(OC)CC1,7.159315586090088
C[C@H]1OC[C@H]2[C@H]3C[C@H]3[C@H]21,8.473625183105469
CCC[C@H]1CCC[C@H]1O,8.966151237487793
OC[C@H]1[C@H]2C[C@@H]3[C@H]2[C@@]31O,7.714427471160889
CC#CCO,7.589255332946777
CO[C@H]1[C@H]2CC[C@]1(C)O2,8.789278030395508
COC[C@H]1N[C@H]1CC#N,8.09538745880127
O=C1CC[C@@H]2C[C@]12O,6.010994911193848
CC1=C[C@]23CC[C@@H]2[C@H]1C3,6.185148239135742
C[C@@]12C[C@@](C#N)(N1)[C@H]2N,6.963393688201904
C[C@H]1C[C@@]12CCOC2,9.175679206848145
C[C@@]12C[C@@H](CC1=O)O2,5.798746109008789
C1=Cc2nc[nH]c2CC1,5.148394107818604
CC(C)[C@@]1(O)CCC1=O,5.586497783660889
N#C[C@@]1(N)[C@@H]2N[C@H]1[C@@H]2O,7.47496747970581
C#CC(=O)c1ccno1,5.053154468536377
O=C1[C@@H]2C=C[C@H]1N=CO2,5.409623622894287
c1nc2nocc2o1,5.695343017578125
CN1C(=O)COC1=O,6.982441425323486
O[C@H]1C[C@@H]2C[C@H]1[C@H]1O[C@@H]21,8.704922676086426
C#C[C@H]1[C@@H](CC)[C@H]1CC,7.81238842010498
CC[C@H]1O[C@H]2[C@@H](OC)[C@H]21,8.215117454528809
OCCc1ccncn1,5.7198333740234375
CCCc1nc(N)no1,6.272224426269531
C#C[C@@H]1[C@@H]2OC([NH-])[C@]12O,6.802846431732178
C[C@H]1C=CCC1NO,6.696722030639648
OCC1=C[C@@]2(O)C[C@H]2C1,6.634135723114014
CC[C@H]1OC(=O)[C@H]1O,7.153872966766357
C#CCNC[C@H](N)C#N,7.4205451011657715
C[C@]1(O)[C@@H]2OC[C@@H]21,8.03007984161377
O=C1CC2(C=CCO2)C1,5.6844587326049805
CC[C@@]1(C)NCC1NO,6.402839183807373
N#C[C@@H]1COC([NH-])N1,6.982441425323486
N=C(C=O)NCC=O,4.454504013061523
CC#C[C@H]1CCC[C@H]1C,8.019195556640625
COCC(=O)C([NH-])OC,4.876280307769775
N#C[C@]1(N)C[N@H+]2CC[C@H]21,6.664068222045898
CC(=O)[C@H]1OCC1(C)C,5.8531694412231445
C[NH2+]C1CN=CN1C,5.839563369750977
O=c1[nH]c2cc[nH]c2[nH]1,5.80418872833252
O=C1O[C@H]2[C@H]3C[C@@H](O1)[C@H]32,8.547096252441406
C[C@H]1O[C@@H](C#N)[C@@]12CO2,7.532111644744873
N#CC(=O)CC1COC1,4.4898786544799805
Nc1cc([C@H]2CN2)on1,6.04909086227417
CC1=C[C@H]2OCC=C2C1,6.726654529571533
C1[C@@H]2[C@H]3N[C@H]3[C@H]1[C@]21CO1,8.383827209472656
C[C@@]12C[C@H]3[C@@H](O)[C@@H]1C[N@H+]32,7.87769603729248
C[C@]12C[C@H]1C[C@H]1C[C@]12C,8.658662796020508
CC[C@H]1NCC(=O)[C@H]1O,5.444998264312744
Cc1cnc(N)c(N)n1,4.884443759918213
CC1(C)[C@H]2C[N@@H+]1[C@H]2C#N,6.876317024230957
[NH-]C1C[C@@H]2C[C@H](O1)[C@H]2O,7.314420223236084
O[C@H]1COc2conc21,5.7198333740234375
C[C@H]1CC[C@@H](O)[C@H]2C[C@H]21,8.830094337463379
N#C[C@]12C[N@H+](C1)[C@H]1C[C@H]12,7.123940467834473
O=C[C@@]12C[C@H]3[C@@H]1C[N@H+]3C2,5.676295280456543
C#C[C@@]12CC=C[C@@H]1[C@@H]2C,6.547059535980225
C#CC#Cc1nnon1,4.851789951324463
[NH-]C1C[C@H]([C@H](O)CO)O1,7.665446758270264
C[C@H]1[C@H]2O[C@]1(C)C2=O,6.620530128479004
CC[C@@H](O)C(C)(C)C,8.884517669677734
CC1=C[C@H]2O[C@H]2C1(C)C,6.59604024887085
C[C@@H]1C=CCOC(=O)C1,6.925297737121582
C[C@H]1CC=C[C@]1(C)O,7.227344036102295
C[C@H]1CNC(=O)O1,8.547096252441406
C[C@@H](CO)C1(CO)CC1,8.645057678222656
C[C@H]1[C@@H](CO)C1(C)C,8.68315315246582
[CH+]1[NH2+]C[C@H]([C@H]2CN2)O1,7.387890815734863
O=C1N[C@H]2[C@@H]1C21COC1,6.751144886016846
CCCC[C@@H](C)OCC,9.07227611541748
CC[C@@](C)(O)CCCO,8.772951126098633
C#CC[C@@H]1OCCC1=O,5.755208015441895
CCC#CC#CCO,5.828679084777832
N#C[C@H]1[C@H]2C[N@H+]2[C@H]1C#N,7.1838059425354
C[N@@H+]1[C@@H]2[C@@H]3C[C@H](C[C@@H]21)O3,7.804225444793701
C#CC(=O)C1=CCOC1,4.4245710372924805
[NH-][C@H]1CNCCC(=O)N1,5.649083614349365
C1CO[C@@H]2[C@@H]3C[C@@H]3[C@@H]2C1,8.57702922821045
COc1[nH]c(C)nc1N,6.032763957977295
N#C[C@@H]1C[C@@H](C=O)CN1,5.970178127288818
C[C@H]1C[C@@](C)(C#N)[C@H]1C,8.987920761108398
CNc1cc(N)[nH]c1O,5.7715349197387695
C#C[C@@]1(C#N)N[C@H]2C[C@H]21,6.394675731658936
CC[C@]1(O)C(=O)C[C@@H]1C,5.918476581573486
CC1=C(N)C(=O)NC1[NH-],4.405523300170898
C#C[C@@H](C1CC1)[C@H]1CO1,8.337568283081055
O=C1C[C@@H]2[C@@H]3C[C@@H]3[C@]12O,5.453161716461182
CN(C)c1c[nH]cc1N,6.269503116607666
CC[C@@H](OC)C1(C)CC1,9.00152587890625
C[C@@H](C=O)c1ncon1,5.836842060089111
C#CC([NH-])OCC(N)=O,6.032763957977295
C[C@]1(O)C[C@@H]2C[C@@]1(C)O2,8.245050430297852
C[C@](O)(C#N)CCCO,7.964772224426269
C[C@]1([C@](C)(O)CO)CN1,7.855927467346191
COC[C@H]1O[C@@H](C)C1=O,6.040927886962891
CC(C)[C@H]1CC[C@@H](C)C1,10.215154647827148
C1C[C@@]23O[C@@H]2C[N@@H+]2[C@H]3[C@H]12,8.206954002380371
C[C@@H]1[C@@H]2CC[C@H]1O2,8.982478141784668
C#CCC(C)(C)CC,8.432807922363281
C[C@@H]1C=CCOCO1,7.123940467834473
C1[C@H]2C[C@@H]3OC[C@H](O2)[C@H]13,8.870911598205566
C[C@]12O[C@H]1C[C@H]2C1CC1,8.94166088104248
[NH3+][C@H]1[C@@H](O)[C@]1(O)C(=O)[O-],5.333431243896484
OC([C@H]1CO1)[C@H]1CO1,9.15935230255127
O=C1C=C[C@@]2(O)C[C@H]2N1,5.502141952514648
CC(C)c1ccccn1,6.225965023040772
Nc1cn2c([nH+]1)N=N[CH+]2,6.1443305015563965
O=CC[C@H]1C[C@H](C=O)O1,5.73888111114502
O=C1C[N@H+]2C[C@@]13NC[C@@H]23,5.281730175018311
N#C[C@H]1CC2=CCC[C@H]21,6.685837745666504
C[C@H]1C[N@H+]1CC1(C)CC1,8.29947280883789
N#CC(=N)N1CCC1=O,5.668131351470947
C1C[C@]2(CO2)[C@@H]2C[C@@H]2O1,8.898122787475586
Cc1cnoc(=O)c1,5.047711849212647
CC[C@H]1OCC[C@H]2N[C@H]21,8.427366256713867
[NH-]c1cc(N)nn[nH+]1,4.195995807647705
C#CC[C@@H]1O[C@@H]2[C@H](C)[C@@H]21,7.834157943725586
CCO[C@@]12C=CC[C@@H]1C2,6.726654529571533
COCC[C@@H]1C=CCO1,6.791961669921875
O=COCC#C[C@H]1CO1,7.181085109710693
C#C[C@H](C)C1(C#C)CC1,7.81238842010498
C[C@H]1C[C@@H]2C[C@@]1(O)[C@H]2C,8.713085174560547
CC#C[C@]12CC(=O)[C@H]1O2,5.6191511154174805
CNC1=C[CH+](C)N=NO1,4.212322235107422
CCOCC(=O)[C@H]1CN1,5.8531694412231445
NC1=C(C=O)[C@H]2C[C@@H]1C2,4.797367572784424
O=C[C@@]12C[C@H]3[CH-]C[N@@H+]1[C@H]32,4.500762939453125
O=C[C@@H]1CC(=O)C[C@@H]1O,5.907591819763184
Oc1cc2nn[nH]c2[nH]1,5.6028242111206055
O=C1NC[C@H]2OCO[C@@H]12,6.922576904296875
C[C@]12N[C@H]1[C@H]1O[C@H]1[C@H]2O,8.125319480895996
COc1cc(C)oc1C,5.766092300415039
COc1cnn(C)c1C,6.1579365730285645
C[C@@H](CO)C(=O)CC=O,5.6191511154174805
C#C[C@@H](O)CC#CC=O,5.572891712188721
C[C@H]1C[C@@]2(CO1)CO2,8.851863861083984
OC[C@H]1C[C@H]1C[C@H]1CO1,9.09404468536377
C#C[C@@]12CO[C@H](C)[C@@H]1C2,7.823273181915283
c1ccc([C@H]2CN2)nc1,6.059975624084473
CC[C@H]1C[C@@H](O)[C@@]12CN2,8.185184478759766
[NH-][CH+]OC1CC1,7.616467475891113
C1=C[C@H]2C[C@H]2COC1,6.7484235763549805
O=CC[C@H]1[C@@H](O)[C@H]2C[C@H]21,6.264060974121094
OC[C@H]1C[C@H]2OCC[C@@H]12,8.579750061035156
CC[C@@H]1C(=O)[C@H](O)[C@@H]1O,5.962014675140381
CC[C@@H](O)C#CC(C)=O,5.6708526611328125
CC1=C[C@H]2[C@H]3O[C@]1(C)[C@@H]23,6.217801570892334
C[C@H]1[C@@](C)(O)[C@@]12CCO2,7.733476161956787
Nc1noc2c1CCO2,6.528011322021484
C[N@@H+]1[C@@H]2COCOC[C@@H]21,8.038243293762207
CCC#CCC#CCC,7.668168544769287
CC#C[C@H](C=O)OCC,5.553843975067139
NC(=O)c1ccncn1,5.058596611022949
Cc1c(F)ccnc1O,6.040927886962891
N#C[C@@H]1C[N@@H+]1CC(N)=O,6.8137311935424805
CC(=O)C1(CO)CCC1,6.250455379486084
O=C1N[C@@H]2[C@H](O)[C@@H]2C1=O,4.669473648071289
C[C@H]1N[C@@H]2[C@H]1O[C@H]2C#N,6.745702266693115
O=C[C@@H]1C[C@@H]2N[C@@H]2[C@@H]1O,6.3130412101745605
C[C@H]1[C@H]2C[N@H+]2[C@H]1C(N)=O,7.148430824279785
C[C@H]1N2C(=O)C=C[C@@]12C,5.303499221801758
C#C[C@H]1C[C@H]1C[C@H]1CO1,7.918513298034668
CNc1ccc(O)[nH]1,6.3620219230651855
CC[C@@H](C)C(=O)C#N,5.649083614349365
O=CCc1cccnc1,5.793303966522217
CC[C@H]1CCC=C1C#N,5.970178127288818
C[C@@]12NC(=O)[C@H]3O[C@@H]1[C@H]32,6.345695018768311
C1O[C@@]23C[C@@H]([C@H]4N[C@H]42)[C@H]13,7.790619850158691
C[C@]12CO[C@H]1C([NH-])N2,6.80828857421875
C[C@H]1OC(N)[NH2+]C1(C)C,7.602860927581787
C[C@]12OC[C@@]13CO[C@@H]2C3,7.472246646881103
C#CC#Cc1cnoc1,5.104856014251709
C[C@]12C[C@H]1C[C@H]1CO[C@H]12,8.552538871765137
O[C@H]1C=CN2CC[NH2+][C@@H]12,5.40146017074585
C[NH2+]C1O[C@@H](C)[C@H]1C=O,5.896707534790039
C[C@@H](O)CC(=N)NC=O,6.225965023040772
C[C@H](C(=O)CO)[C@H]1CO1,6.2939934730529785
C[C@H]1O[C@H]2CC(C)(C)[C@H]21,8.364779472351074
Oc1cc2n(n1)CCN2,6.522569179534912
Cc1nc2n(n1)CC=C2,5.224586009979248
C#C[C@@H]1C[C@](C)(O)[C@H]1C,8.217838287353516
CCc1cc(N)n[nH]1,6.299435615539551
O[C@H]1CC[C@H](C2CC2)C1,9.064112663269045
C#C[C@@H](C#CC=O)C=O,5.1973748207092285
c1nnn2c1[C@H]1C[C@H]1C2,6.672231674194336
C[C@H]1O[C@]12C=CC(=O)C2,5.118461608886719
CC1(C)[C@H]2[N@H+]3C[C@H]3[C@]21O,7.6926589012146
CO[C@@H]1C=CCOC1,7.042306423187256
c1cc2n(n1)C[C@@H]1CN21,6.655904769897461
C[C@H]1[C@@H]2[N@H+]1C[C@]2(O)CO,7.447756290435791
COC[C@H]1CO[C@H]2C[C@@H]12,8.49267292022705
O=c1[nH]cc(C2CC2)[nH]1,6.149773120880127
C[C@]12C[C@H]3[C@H]([C@H]31)C21CC1,8.854584693908691
N#Cc1oc(N)nc1N,5.268124103546143
C#C[C@]12[C@H]3[C@H](C[C@H]31)[C@@H]2C,7.4259867668151855
C[C@]12C[C@@H](N)[C@@]1(C#N)O2,6.737539291381836
[CH+]1[NH2+][C@]23C[C@H]2CC[C@@H]3O1,6.7484235763549805
CC[C@@H](O)c1conn1,6.299435615539551
[NH-]C1O[C@]2(CO)C[C@]12O,7.477688789367676
O=C1CC(=O)OCCN1,6.82189416885376
CCC#CC1CC(=O)C1,5.899428367614746
C[NH2+][C@@H]1[N@H+](C)[C@H]2C[C@]21O,6.054533004760742
CC1(C)CO1,9.537590026855469
CC[C@]12O[C@H]1CO[C@H]2C,8.851863861083984
C[N@H+]1C[C@H]1CCCC=O,5.627314567565918
C#CC[C@@](C)(O)[C@H]1CN1,7.491294384002685
C#Cc1ncoc1N,5.624593257904053
C[C@H]1O[C@H]2C[C@]21C=O,5.940245628356934
CO[C@]1(C#N)[C@H](N)[C@@H]1C,6.919855117797852
C#C[C@H](CC)OCCC,8.190627098083496
C[N@H+]1[C@H]2[C@H]3O[C@@H]([NH-])[C@@H]1[C@H]32,6.247734069824219
C[C@@H](O)Cc1cocn1,6.647741317749023
C[C@H]1CC2=CCO[C@H]21,6.400117874145508
CCOC(=O)C[C@H]1CN1,6.993326187133789
CC1=C[C@H](O)CO[C@@H]1C,6.843663692474365
N#C[C@@]12C[C@]1(N)CN2,6.42460823059082
COC[C@@]1(C)O[C@H]1C=O,5.899428367614746
C[C@H]1COC[C@H]1O,8.38110637664795
CC#CCO[CH+][NH2+]C,7.265439510345459
C#C[C@]12C[C@]3(CO3)[C@H]1N2,7.496736526489258
CCn1nc(N)c(O)n1,5.649083614349365
CCO[C@@]12C[C@H](C)[C@@H]1C2,9.004247665405273
C#C[C@@]1(C#N)C[C@H]2O[C@H]21,7.529390335083008
C[C@@H]1O[C@H](C)C[C@H](C)O1,9.417860984802246
C[C@H]1C[C@H]2C[C@H]3C[C@H]3[C@H]21,9.00152587890625
O=C[C@]12[C@H]([C@H]3N[C@H]31)[C@@H]2O,5.657247066497803
C[C@@H](CC#N)CC1CC1,8.71580696105957
CC[C@H]1[C@@H](O)[C@H]1C(C)=O,5.864053726196289
CC(C)Oc1ccc[nH]1,6.653183937072754
C[C@H]1[C@H]2CC=CCO[C@@H]12,6.979720592498779
C[N@H+]1C[C@]12C[C@@H](C#N)C2,7.333467960357666
CC[NH2+][CH+]OC(=O)NC,7.159315586090088
C[C@]12CC[C@H]3[C@@H]4[C@H]([C@H]31)[N@@H+]42,8.519885063171387
C[C@@]1(O)[C@H]2NC(=O)[C@]21O,6.3130412101745605
CCCc1cncn1C,6.685837745666504
C#CC1COCCOC1,8.060012817382812
Cc1cc(O)co1,6.103513717651367
C[C@H]1NC[C@@](C)(O)C1=O,5.330710411071777
CO[C@H]1CC[C@H](C=O)C1,6.242291927337647
C[N@H+]1C[C@H]1[C@H]1CN1,8.125319480895996
CC[NH2+][CH+]OC(N)=O,7.134825229644775
CO[CH+][NH2+][C@H]1C[C@H]1C=O,6.070860385894775
C1CO[C@H]2COC[C@@H]2C1,8.911728858947754
CC#CCC(F)(F)F,8.255934715270996
Cc1[nH]nc2c1CC=C2,5.635478019714356
CC[C@H]1[C@H]2N[C@@H]3[C@H]2O[C@H]13,8.04096508026123
CNCc1n[nH]c(C)n1,6.171542167663574
C[C@]12OC([NH-])[C@H]1[C@H]1O[C@H]12,7.638236045837402
CC[C@@H](C)O,9.115814208984377
C[C@@]1(CO)COCC1=O,5.782419681549072
O[C@@]12CC[C@H]3O[C@@H]1[C@H]32,7.790619850158691
C1=CC2(CCC2)[C@@H]2O[C@H]12,6.54978084564209
O=C[C@H]1[C@H]2CCCO[C@@H]12,5.948409080505371
C#C[C@@H]1[NH2+][CH+]NC1=O,6.106235027313232
[CH-]1C[C@H]2[C@@H]3C[C@@H]4[C@H]2[C@H]1[C@@H]43,4.454504013061523
C[C@H](C=O)CCCCO,6.168820858001709
Cc1nc(O)cc(O)n1,6.413723468780518
O[C@H]1CC[C@H]2[C@H]3O[C@@H]1[C@@H]23,8.242328643798828
COCc1ncno1,6.647741317749023
O=CO[C@H]1CO[C@H]1C=O,5.815073013305664
C[C@@]12[C@@H]3[C@H]4[C@@H]3[C@]1(CO)[C@H]42,7.787898063659668
O=C1C[C@H](O)C=C1CO,5.246355056762695
C1CCC2(C1)CCCO2,8.68315315246582
CC(=O)C(C)(C)O,6.261340141296387
O[C@]12C[C@]([NH+]3CC3)(C1)C2,8.378385543823242
C#C[C@@H]1CN1C(=O)CC,6.911692142486572
O=CC1=C[C@H]2CO[C@H]2C1,5.194653511047363
O=C1[C@@H]2[C@@H](O)[C@H]1[C@H]1O[C@H]12,6.168820858001709
O[C@@H]1C=CCCCC1,6.933460712432861
Cc1cc(N)nc(N)n1,5.6708526611328125
C#C[C@H]1[C@H]2C[N@@H+]1[C@H]2C#N,6.7674713134765625
N#C[C@]1(C(N)=O)C[C@@H]1N,6.889922618865967
C[C@@](O)(CO)C(=O)CO,6.348416328430176
O=C1CN[C@]12[C@@H]1C[C@H]2N1,5.183769226074219
C#CC[N@@H+]1CCOC1[NH-],7.186526775360107
CC[C@@]1(O)CCOC1=O,7.377007007598877
C#CC#C[C@@H]1CCC1=O,5.466767311096191
C#C[C@H]1[C@H]2C[N@H+]3C[C@@H]1[C@@H]23,6.74298095703125
N#C[C@@]12C[C@H]3CC[C@@H]1[N@H+]32,7.1184983253479
C#C[C@H](O)[C@H]1C[C@H](C)C1,8.04096508026123
c1cnc([C@H]2CO2)cn1,5.357921600341797
C[C@H]1CC(=O)C(=O)[C@H]1O,3.91571855545044
N#C[C@H](C=O)CO,6.057254314422607
C#C[C@@H]1O[C@@H]1C(F)(F)F,7.651841640472412
C#C[C@@]12CCO[C@@H]1[C@@H]2C,7.673610687255859
O=C1N[C@H]2C=CCO[C@@H]12,6.479031085968018
C#C[C@@]12C[C@H]3[N@@H+]1C[C@]32O,7.200132846832275
