smiles,G
C[C@@]12CC[C@@H](C#N)[C@@H]1C2,-9961.373046875
O=C1NC=NCCN1,-10777.4052734375
C[C@H]1C[C@]1(O)C(C)(C)C,-10599.5
C[C@@]12CC[C@]1(O)C(=O)N2,-11949.3935546875
OCC#CCC[NH+]1CC1,-10969.2705078125
CC#C[C@@H]1C(=O)C[C@@H]1C,-10501.384765625
C[C@@H](O)C1(CO)CCC1,-11576.9453125
CC(=O)[C@]12[C@@H]3C[C@H]1[C@H]2O3,-11478.0634765625
Cc1cc(N2CC2)c[nH]1,-10397.767578125
N/C=N/c1cnco1,-10744.4345703125
COC(C)(C)C(=O)CO,-12555.5419921875
OCC[C@H]1C[C@H]2C[C@@H]1C2,-10566.4775390625
CCCn1ccnc1O,-11409.4775390625
Cc1occc1C(N)=O,-11918.42578125
C[C@]12CC[N@@H+]3[C@H]1[C@]3(C)C2,-9992.798828125
C[C@]12C[C@@H]3[C@H](O)[C@H](C1)[C@@H]32,-10533.2177734375
CC1(C(=O)C#N)CCC1,-10938.9501953125
C[C@H]1[C@H]2C=CCC[C@]21O,-10534.22265625
C1=C[C@H]2[C@H]3C45OC34[C@]25C1,-10465.68359375
CCOc1ccncn1,-11377.224609375
N=CNc1nnon1,-11615.685546875
C[C@]12C[C@@H]3O[C@@H]3[C@H](C1)C2,-10533.810546875
CCc1ncno1,-9270.33203125
CC(=O)[C@H]1C=C[C@H]2C[N@@H+]12,-10938.3212890625
C[C@@H]1C=C[C@H]2C[C@H](C2)O1,-10533.7978515625
C[C@@H](CO)[C@H]1C[C@H]1O,-10507.7265625
O=CC[C@H]1NCC1=O,-10879.87890625
CC(C)([C@H]1CO1)[NH+]1CC1,-11002.2509765625
O[C@]12C[C@H]1[C@H]1[C@@H]3C[N@H+]1[C@@H]32,-10935.8203125
C1C[C@]23C[C@H](C[C@@H]12)C3,-8486.0224609375
Cc1c(O)ccn1C=O,-11917.9384765625
C[C@@H](O)[C@H]1CC[C@]1(C)O,-11577.310546875
O[C@H]1C[C@H]2C[C@@]13CO[C@@H]23,-11508.861328125
O=C1C[C@H]2[C@H]3C[N@H+](C3)[C@@H]12,-10937.318359375
[NH-]C(CC=O)OC=O,-11858.6845703125
[NH-]C1O[C@@H]2C[C@H]1NC2=O,-12354.49609375
CC(=O)[C@H]1CO[C@H]2C[C@H]21,-11512.2158203125
C1C[N@@H+]2[C@@H]3[C@H]1[C@H]2[C@@H]1N[C@@H]13,-10395.4833984375
CCc1cc(C=O)n[nH]1,-11376.583984375
O=CC1=C[C@@H]2C[C@H]1C2=O,-11446.751953125
N#C[C@@]1(O)[C@@H]2[NH2+][CH+]O[C@@H]21,-12320.3515625
CC1(C)C[C@@H](CC#N)O1,-10971.595703125
C#C[C@]12CC[C@H]1C(=O)C2,-10467.7841796875
C#Cc1coc(C=O)n1,-11851.1484375
O=C(CO)N1CCC1=O,-12928.0830078125
C[C@H]1CO[C@H]2[C@@H](C#N)[C@H]21,-10938.5888671875
CC(C)[N@H+]1[C@@H]2C[C@H]1[C@@H]2O,-11001.5849609375
CC1(C)C=CC(NO)C1,-10970.8271484375
N#C[C@]12O[C@@H]3[C@H]1O[C@@H]32,-10811.302734375
C[C@]1(C#N)[C@@H]2CO[C@@]21C,-10937.98046875
C[C@H]1C[N@@H+]2[C@H](CO1)[C@@H]2C,-11003.228515625
C1O[C@@]23CO[C@@H]2CO[C@@H]13,-12488.681640625
N#Cc1cc[nH]c1,-8228.294921875
CN1C=CC=CCC1=O,-10939.853515625
C/C(=N\O)[C@@]1(C)C[C@@H]1C,-11002.759765625
O=CC(=O)N1C=NCC1,-12354.5341796875
C#C[C@@H]1[C@H](C)CC[C@@H]1C,-9556.1884765625
C1C[C@H]2[C@H]3[C@@H]4[C@H]3[N@H+]2[C@H]14,-8889.8515625
C[C@@H](O)Cn1cccn1,-11408.7724609375
C[C@@H]1[C@@H]2[NH2+]C(C#N)O[C@H]12,-11342.84375
N#C[C@]1(O)[C@@H]2O[C@H]1[C@H]2N,-12351.205078125
C[C@H]1C[N@@H+]2C[C@H]1[C@H]2C#N,-10396.9677734375
C[C@]1(O)[C@H]2C[N@H+]3[C@@H]1[C@@]23C,-10969.5673828125
CCC(=O)OCC#N,-10881.3515625
O=C[C@H]1CCOCOC1,-12522.6357421875
O[C@]12C[C@H]1OC21CCC1,-11510.431640625
C[C@@H]1C[C@H](C)C[C@H](O)C1,-10600.4697265625
C[C@@H](O)[C@H]1[C@H]2CC[N@@H+]12,-9933.30078125
CC[NH2+]C1C[C@@H](C)CO1,-11004.7431640625
CC1(C)[C@H]2CO[C@@H]1CO2,-11544.75390625
O=C(CCO)NCCO,-12992.939453125
CC1=CC(C)(C)NC1=O,-10973.0947265625
N#C[C@]1(N)C[C@H]2CO[C@H]21,-11374.56640625
C#CC(=O)[C@H](C#N)NC,-11342.0087890625
O=COc1ncnnn1,-13194.4541015625
C[C@H]1C[C@H]2CN2C(=O)O1,-11949.6826171875
C#CCC[C@@H](C=O)CO,-11511.291015625
C/N=C(\N)NC(=O)CO,-12856.8623046875
C1CC1[N@@H+]1[C@@H]2[C@@H]3N[C@@H]3[C@@H]21,-10393.78125
C[C@H]1CCCOC(=O)C1,-11546.140625
C#C[C@]1(C)[N@@H+](C)C1(C)C,-9991.828125
C[NH2+]C1C[C@@H](CC=O)O1,-11949.22265625
CC1=NC([NH-])ON[CH+]1C,-11812.2041015625
C[C@@]12[C@H]3C[N@@H+]1[C@@H]2[C@H]3C=O,-10936.9794921875
CCCC(C)(C)[C@H]1CO1,-10599.2802734375
C[C@]1(O)C(=O)C[C@@H]2N[C@@H]21,-11949.1533203125
CC[C@]12C[C@H]3[C@@H]4[C@H]3[N@H+]1[C@@H]42,-9959.232421875
CC(=O)[C@]12C[C@H]1OCO2,-12489.8271484375
C[C@@]1(C[NH+]2CC2)CCO1,-11002.5166015625
CC[C@@]1(CO)NCC1=O,-11981.501953125
N#Cc1cnn(C=O)n1,-12184.7470703125
C[C@@H](O)[C@]12N[C@@H]3C14OC342,-11945.6826171875
Cc1n[n+]2cn[nH]c2[nH]1,-11676.0966796875
C[C@H]1OCc2c[nH]cc21,-10939.38671875
C[C@H]1C[C@@]2(C)C[C@]1(C)O2,-10567.0390625
C#CC1(CO)COC1,-10441.1767578125
C[CH+]1[CH+]OC([NH-])C(O)=N1,-12354.365234375
C#C[C@@H]1[C@@H]2[C@@H]3C[C@]3(C)[N@@H+]21,-9924.482421875
CC#C[C@H]1CC[C@@H](O)C1,-10534.08203125
[NH-]C1=C([NH-])ON=NC=C1,-12214.94140625
CCc1[nH]ccc1CO,-10972.1923828125
CC1=C(C)[C@@H]2CO[C@H]1O2,-11512.1240234375
CC1[NH2+][C@H]2[C@H]3N[C@H]3[C@H]2O1,-11374.611328125
c1nnn(C2COC2)n1,-12248.169921875
CC[C@H]1CCOCOC1,-11577.43359375
CC(C)[C@H]1CCCC1=O,-10568.19921875
N#C[C@]12C[C@H]1[N@H+]1CC[C@H]12,-10363.32421875
C[C@H]1C[C@@](N)(C#N)[C@H]1O,-11408.1044921875
C[C@]12C[C@H]1C[C@H]2C1CC1,-9555.3515625
C#C[C@H]1C23OC12[C@H]3C=O,-11443.8056640625
C#C[C@@H]1C[C@@]12CO[C@@H]2C,-10499.7744140625
C1=Cn2nncc2OC1,-11779.5517578125
C[C@]12C[C@@H]3[C@H](O)[C@H](C1)[N@@H+]32,-10969.763671875
[NH-]C1=C[CH+]NCC(=O)O1,-12354.408203125
C[C@H]1CCC[C@]1(C)C#N,-9994.48828125
C[C@]12CN[C@H]1[C@H]2C#N,-9327.6279296875
C[C@H]1[C@H]2CC=CC(=O)[C@@H]12,-10502.2783203125
Cc1c([NH-])cn[nH+]c1N,-11271.9375
C#C[C@@H]1CCOC1[NH2+]C,-10938.0224609375
C1=C[C@]2(CO2)[C@@H]2CO[C@H]12,-11478.365234375
O=COCCC1CCC1,-11545.1552734375
C[C@H]1CCO[C@@H](C)C1,-9531.18359375
O=C[C@@H]1[C@@H]2CC[C@H]1C2=O,-11479.6376953125
COC[C@H]1N[C@H]1C(C)C,-11035.6884765625
C[CH+]1NONN=C1[NH-],-11177.9541015625
C#CC[C@H](O)[C@@H](C)O,-10474.69140625
Cc1ncc(F)c(=O)o1,-13549.677734375
O=C[C@@]12[C@H]3CO[C@@H]1[C@@H]2C3,-11478.82421875
C#Cc1nc2n(n1)CC2,-10767.884765625
COC[C@@]1(OC)C[C@H]1O,-12553.955078125
OCc1conc1O,-11857.4482421875
[NH-][C@H]1OCOCC12CC2,-11948.939453125
O=C[C@]1(O)[C@@H]2C=C[C@H]1N2,-11914.8720703125
CC[C@@H](O)[C@@]1(C#N)CN1,-11407.7880859375
C#C[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42,-9456.1875
O=C1C[N@H+]2[C@@H]([C@H]3CN3)[C@@H]12,-11373.5908203125
C1CC2(C1)O[C@@H]2C1CC1,-10533.0810546875
C1CO[C@H]2C[C@H]3[C@@H](O1)[C@H]32,-11510.8701171875
CC[C@]12CC[C@H]1O[C@H]2C,-10566.33984375
CC1(C)C[C@@]12NCC2=O,-10970.8583984375
O=C1O[C@@H]2[C@H]3CC[C@@H]2[C@@H]13,-11480.181640625
O=C1Cn2ncnc2O1,-12758.908203125
C[N@H+]1[C@H]2C[C@]3(C)[C@H]2[C@]13C,-9991.701171875
C[N@H+]1C[C@@]12CNC(=O)C2,-11408.513671875
O[C@]12[C@@H]3[C@@H]4[C@H]1C[C@@H]4[C@@]32O,-11476.880859375
O=CNc1cc[nH]c1,-10308.0146484375
CC(C)n1cccc1,-8925.3955078125
C#CCn1nnc(C)n1,-11237.7158203125
[NH-][C@@H]1CC(=O)CCCO1,-11949.8388671875
O[C@H]1[C@@H]2CN=CO[C@H]1C2,-11948.65625
O=C1[C@]2(CC2)C[C@@]12CC2,-10501.16796875
O=C1C[C@]2(O)CC=C[C@H]12,-11479.7978515625
C#CCN[C@@H]1COC1=O,-11915.515625
CCn1ncc(O)n1,-10776.3544921875
CC#CCCCCOC,-10566.2861328125
O=COCc1ccoc1,-12458.4248046875
C[N@H+]1C[C@H]1CC#N,-8291.5830078125
O=C[C@@]1(C2CC2)CCO1,-11511.302734375
COC[C@@H](O)[C@H]1CO1,-11485.0927734375
O=Cn1cnc(=O)cn1,-12758.5126953125
C1=Nc2[nH]nnc2CO1,-12216.8603515625
C1CC12[C@@H]1O[C@H]2[C@@H]2O[C@@H]21,-11476.76953125
CC[C@]12N[C@H]1C[C@H]2C=O,-10970.3447265625
CC[C@@H]1C(=O)[C@H](C)[N@H+]1C,-11004.0048828125
C#CC[C@H]1O[C@H]1[C@H]1CO1,-11477.0703125
O=C[C@]12C[C@H](C1)OC2=O,-12457.7841796875
CC[C@H]1OCCC1=O,-10476.46484375
CCc1ncccc1C,-9962.6962890625
N#CC[C@]12O[C@H]1[C@H]1N[C@H]12,-11340.2109375
O=CC(=O)[C@]12C[C@H](C1)N2,-11914.6630859375
C#CC(C#C)C#CCO,-10432.9130859375
C[C@H]1N[C@@H]2[C@H]1N[C@H]2C#N,-10833.4580078125
N#C[C@H](N)[C@H]1C[C@H]1CO,-11407.634765625
N#C[C@@]1(N)[C@H](CO)[C@@H]1O,-12385.45703125
C[C@]12N[C@@]1(C)[C@@H]1C[C@@]12O,-10969.7392578125
C[C@H]1CC(=O)C=C1C#N,-10907.4541015625
C#C[C@@H]1OC[C@H](C)C1=O,-11478.966796875
C[C@H]1C[C@H]2[C@@H]([C@H]3CN3)[N@@H+]12,-10427.9345703125
O=CCC1=C[C@H]2O[C@H]2C1,-11479.2978515625
O=C1[C@H]2C[C@H]2[N@H+]2C[C@@H]12,-9868.5517578125
CC#CC1CCCC1,-8487.369140625
CCC([NH2+]C)OC1CC1,-11003.654296875
CC(=O)C/N=C(\N)C=O,-12387.0595703125
O[C@H]1C[C@H]2CC=C[C@H]2C1,-10534.8740234375
C[C@H]1[C@H]2CO[C@@H]1[C@H]2C#N,-10938.298828125
COc1noc(C#N)n1,-12757.53125
C#C[C@@H]1N[C@@H]1[C@@H](O)C=O,-11914.537109375
Fc1ccc(F)nn1,-12592.2587890625
O=C1N/C=C\CCCN1,-11409.0703125
C[N@@H+]1C[C@@]2(O)[C@@H](O)C[C@@H]12,-11980.28515625
Nc1c(O)cnn1C=O,-12790.8759765625
C[C@@H](CCO)C1(O)CC1,-11576.8232421875
C#C[C@@H]1C[N@@H+]2C[C@H](O)[C@H]12,-10935.845703125
CC1(C)NC(=O)NC1[NH-],-11847.2607421875
O=C[C@H](O)[C@H]1CN1,-9842.865234375
O=C1O[C@H]2CC=C[C@H]2O1,-12459.0732421875
O=c1cc(O)nco1,-11827.1005859375
CO[C@@H](C)c1cc[nH]c1,-10971.908203125
C1[C@@H]2[C@@H]3[C@H]1C1(CC1)[N@@H+]32,-8889.09765625
CC1=C[C@@H]2O[C@H]1[C@H]2C#N,-10904.9267578125
C1C[NH2+][C@@H]2OC[C@@H]2C1,-9902.046875
COC[C@H]1C[C@H]1O[CH+][NH-],-11980.7490234375
Cc1nc(O)n(C)c1O,-12387.2490234375
CCNc1ncon1,-10776.1650390625
C[C@H]1C[C@H]2C[C@@H]1C2,-7450.76123046875
Cn1ncc(N)c1N,-10235.3994140625
C[C@H]1C=CC[C@H]2CC[C@H]21,-9556.5810546875
CCC[C@@](C)(O)C=O,-10508.8447265625
COC[C@]12C[C@H]1O[C@H]2C,-11543.3017578125
COCC(=O)N(C)C=N,-12419.09765625
C[n+]1ncc(=O)[nH]c1[NH-],-12250.4130859375
CNC1=NNOC([NH-])=C1,-12248.2626953125
C[C@H]1[C@H]2CC[C@@H]1[C@H]1C[C@H]12,-9556.4775390625
C1=NCc2[nH]ccc2O1,-11343.8603515625
CCCC[C@@H](C)NC=O,-11037.802734375
C[C@H]1O[C@H]2CC(=O)[C@]21O,-12489.478515625
[NH-]C1OC[C@H]2C=C[C@@H]1N2,-11375.3955078125
C[C@H]1O[C@@H]2C[C@H]1[C@H]1C[C@H]12,-10534.015625
C1OC[C@@H]2[C@@H]3C[C@H]1[C@H]2C3,-10534.0146484375
OC[C@H]1CO[C@H]1CO,-11485.19921875
Cc1[nH+]cnc([NH-])c1C,-10836.03125
C[C@@H]1[C@]2(O)CCC[C@]12C,-10567.0859375
C[C@]12CC(=O)C(=O)N1C2,-11916.880859375
O=C1[C@@H]2[C@@H]3[C@H]1[C@@H]1[C@H]2[C@H]31,-9397.94921875
C[C@@]1(C#N)[C@@H](N)[C@H]2C[N@H+]21,-10833.3974609375
Nc1cc([N+](=O)[O-])[nH]n1,-13225.607421875
Cc1occc1C(C)C,-10535.5087890625
O=C1CC[C@H]2O[C@H]3[C@@H]1[C@H]32,-11479.0869140625
C[C@H]1CCC(=O)C1=O,-10444.220703125
N#CC(C#N)(C=O)C=O,-12288.3544921875
O=C[C@H]1O[C@H]2[C@H]3C[C@@H]1[C@H]32,-11478.484375
Nc1ncc(F)c(N)n1,-12905.146484375
[NH-]C1O[C@H]2C[C@@H]3[C@H]2[N@H+]13,-10305.400390625
C[N@H+]1[C@H]2C[C@@]2(O)[C@H]1C#N,-11374.197265625
CCOCc1cn[nH]n1,-11845.09375
C#C[C@@]1(C)C[C@@H]1C(C)=O,-10501.1279296875
C#C[C@H](C)[C@H]1N[C@H]1C=O,-10937.1181640625
O=C1CO[C@]23C[N@H+](C2)[C@@H]13,-11913.5244140625
C[C@@]1(O)C[C@H]2[C@@H]1[C@H]1C[N@H+]12,-10969.060546875
Nc1cncc(N)n1,-10204.15625
C[C@H]1[C@@]2(C)[C@H]3N[C@H]3[C@@]12O,-10968.5732421875
C#C[C@H](C)[C@H](O)CC,-9497.0546875
Cn1cc(N2CC2)nn1,-11270.64453125
COC[C@@]1(C#N)CCN1,-11407.4423828125
C/C(N)=N\c1ccno1,-11812.8828125
C#C[C@H]1[C@H]2[C@H]3CC[C@H]3[N@H+]21,-9924.6494140625
N#Cc1[nH]c(N)nc1N,-11677.595703125
O=C1NC[C@@]12CC[C@@H]2O,-11949.1806640625
[NH-]C1O[C@@H]2[C@@H]3[N@H+]1C[C@]23O,-12351.810546875
CCCCCC1COC1,-10599.3076171875
C[C@@]1(O)CC[C@]1(N)C#N,-11408.0908203125
CC#CCn1ccnn1,-10801.205078125
CO[C@H]1CCC[C@@H](O)C1,-11577.703125
N#C[C@@H](N)COC=O,-11317.548828125
C[C@@]1(O)C[C@H]2OC[C@]21C,-11543.8984375
N#C[C@H]1N[C@@]12CCOC2,-11375.0615234375
O=C1C=CC[C@H](CO)O1,-12491.0703125
COC(=O)[C@@](C)(O)C=O,-13501.509765625
O=c1cnc(O)n[nH]1,-11722.068359375
C[C@H]1[C@@H]2[C@@H]3NC(=O)[C@@H]3[C@H]12,-10937.9169921875
c1nc2c(o1)N1C[C@H]1C2,-11342.474609375
C[C@]12C[C@H](C1)[C@H]2CO,-9496.3544921875
CO[C@H]1OC(=O)N[C@H]1C,-12961.048828125
O=C1CCCN1C1CC1,-10972.0244140625
CO[C@H]1[C@H]2C[C@]1(O)CO2,-12521.41015625
O=CO[C@H]1OC[C@H]2C[C@H]21,-12490.333984375
CC1(C)COC([NH-])[C@H]1O,-11982.4697265625
C1CC2(C1)CO[C@@H]1C[C@@H]12,-10533.458984375
C[N@H+]1C[C@@]1(C=O)CC=O,-11948.6337890625
CO[C@H]1[C@@H](O)C[C@@]12CO2,-12521.1982421875
CO[C@]1(C=O)C=CCO1,-12489.8564453125
C[C@@]12[C@@H]3[N@H+]4[C@@H]([C@@]31O)[C@]42C,-10935.2724609375
CC[C@@]12C[C@H]3[CH-]C[N@@H+]1[C@H]32,-9957.349609375
C[C@H]1O[C@@]12COCC2=O,-12489.8193359375
c1cnc2occc2c1,-10875.458984375
C[C@H]1N[C@@]12CCCOC2,-11003.4990234375
[NH-][CH+]O[C@]12C[C@H]1[C@H]1C[C@H]12,-10936.193359375
N#C[C@H](O)[C@H]1C[C@H]2O[C@@H]12,-11915.2861328125
C[C@@H](C=O)c1cocn1,-11917.5322265625
C[N@@H+](CC=O)C1COC1,-11980.59765625
Cc1coc2c1NCC2,-10939.0068359375
C#C[C@H](C(C)=O)C1CC1,-10500.7861328125
C[C@H]1[C@@H](O)[C@H]1OCC#N,-11948.3408203125
N[C@H]1[C@@H]([NH3+])[C@]1(O)C(=O)[O-],-13395.6591796875
CC1=CC(=O)NC([NH-])C1,-11377.48828125
C#C[C@@]12CNC(=O)[C@@H]1N2,-11342.1923828125
CC[C@]12C=C[C@@H]3[C@H](O1)[C@@H]32,-10500.4462890625
[NH-]C1C[C@@H]2[C@H](C=O)[C@@H]2O1,-11916.5947265625
CC1(C)C=C[C@@H]2C[N@@H+]2C1,-9992.8720703125
N#C[C@]12O[C@H]([C@@H]1N)[C@@H]2O,-12351.36328125
CC[C@@]12C=C(C)[C@@H](C1)O2,-10533.35546875
C1[C@@H]2C[C@]3(CO3)[C@H]3[C@@H]2[N@@H+]13,-10936.693359375
C[C@]1(C=O)C23OC21[C@@H]3O,-12487.9287109375
O=C1N[C@]23C[C@H](C[C@@H]12)C3,-10937.75390625
CC[C@H]1[C@@H]2[C@H]3[N@@H+]2C[C@@]13O,-10969.296875
O=CN1C[C@H]2CC[NH2+][C@H]21,-11375.4296875
ON[C@H]1[C@@H]2CC[C@H]1[C@@H]2O,-11947.24609375
CCOC1[NH2+]CC[C@H]1O,-11982.2763671875
CC1(C)CO[C@@H]2C[C@@]21C,-10566.7978515625
O[C@@H]1[C@@H]2[C@@H]3[C@H]1[N@H+]2C[C@H]3O,-11946.9638671875
O=C1O[C@H]2OC[C@@H]3[C@H]2N13,-12894.619140625
C[N@H+]1C[C@H]1C(C=O)C=O,-11948.3125
C1C[C@H]2C[C@@H]12,-5311.84228515625
C1C[C@H]2O[C@H]2[C@H]2N[C@@H]12,-9901.046875
C[C@H]1NCc2nn[nH]c21,-11271.1533203125
CC#C[C@]1(O)C=CCC1,-10501.2255859375
C[C@]12CC(=O)[C@@]1(C=O)C2,-11479.7197265625
CC(C)[N@@H+]1[C@@H]2[C@@H]3N[C@@H]3[C@@H]21,-10427.1689453125
CN(C)C(=O)CCC=O,-11982.8525390625
O[C@H]1C[C@H]2[C@@H]1[C@@]21CCO1,-11510.330078125
CC(C)CC(CO)CO,-11610.130859375
C#C[C@@]1(C)CC[C@@]1(C)O,-10533.1142578125
C1C[C@@H]2OC[C@@H]3O[C@@H]3[C@H]12,-11511.24609375
C[C@@H]1[C@H](O)[C@H]2[C@H]3[C@@H]1C[N@H+]32,-10969.9228515625
C1=C[C@@H]2[C@H](C1)[C@@H]1CO[C@H]21,-10500.65234375
C[N@@H+]1[C@@H]2C(=O)C[C@@H]21,-8832.005859375
C[C@]12CC[C@@H]3C[C@H]1[C@H]2O3,-10534.5361328125
C[C@H]1C2[C@@H](CO)C(=O)N21,-11948.294921875
OC[C@H]1N[C@]12C=CCC2,-10970.708984375
COC[C@H]1C[C@H]2CO[C@H]21,-11543.3466796875
CO[C@@]1(C)C[C@@H](C)[C@H]1O,-11577.052734375
Oc1cc2n(c1)CCC2,-10939.6552734375
CCC[C@]12OC[C@H]1[C@H]2O,-11543.6064453125
C[C@H]1C[C@H]2C[C@H](C2)[C@H]1C,-9589.1748046875
Cc1nn[nH+]c([NH-])n1,-10638.896484375
C#Cc1conc1O,-10813.58203125
C[NH+]1[C@H]2[C@H]3[C@@H]1[C@@H]2N3C=O,-11372.552734375
O=C1CN[C@]23CO[C@]12C3,-11914.576171875
C#CCCC(CC)CC,-9588.5791015625
O=C1[C@H]2O[C@H]3C=C[C@@H]1[C@H]32,-11446.1201171875
O=Cn1nc(O)nc1O,-13769.4423828125
C[C@H]1[N@@H+](C)C1(C#N)C#N,-10801.625
N=C(CC(N)=O)NC=O,-12825.05078125
CC#C[C@@H](C#N)C(C)C,-9960.759765625
O=CC[C@H]1CO[C@H]2C[C@@H]12,-11511.841796875
C[C@H](C=O)CC#CC#N,-10906.0205078125
COC[C@]1(C)[C@@H]2C[C@H]1C2,-10564.9765625
OC[C@]12COC[C@H]1CO2,-12521.904296875
C/N=C/N(C=N)C(C)=O,-11845.7548828125
CC[C@H]1C[C@H]2[C@H]3C[C@H]3[C@@H]12,-9554.890625
O[C@]12CCO[C@H]1OCC2,-12522.96875
CC1=C[C@H]2C[C@H]2C(=O)N1,-10939.8369140625
OCC[C@H]1OC[C@H]1CO,-12554.32421875
C[C@H](C=O)CCOC=O,-12523.5546875
O=c1nccncn1,-10711.1044921875
[CH+]1[NH2+][C@H]2C[C@@H](O1)[C@@H]1N[C@@H]12,-11375.107421875
C[C@H]1CO[C@]12[C@@H]1OC[C@@H]12,-11509.9931640625
C[C@H]1C[C@]1(O)CO,-9438.7421875
N#C[C@]12C[C@@H]3[C@H]1[C@@H](O)[C@@H]32,-10904.03125
C#CCCO[C@@H](C)CO,-11543.6611328125
NC(=O)Nc1nn[nH]n1,-13123.900390625
C[C@H]1[C@H]2[C@H]3O[C@@H]1[C@@]23C,-9463.4658203125
CO[C@H]1C[C@@H](C)C1,-8461.02734375
COC[C@@H](C)CC(C)C,-10632.4208984375
C#C[C@]1(CC)N[C@H]1CO,-10969.5322265625
N#C[C@@H]1OC2(CC2)[C@H]1O,-11915.4560546875
C[C@@H](C#N)[C@H]1OC1(C)C,-10971.53515625
C#C[C@@H]1C[C@H](C)[C@@H]1CC,-9555.458984375
OC[C@@]1(O)C[C@H]2CC[C@H]21,-11543.7490234375
O=C[C@]12C[N@H+]3C[C@H]3[C@H]1O2,-11915.18359375
C#C[C@@H]1O[C@@H](C#C)C1O,-11443.8740234375
C1[C@@H]2[C@H]3O[C@H]([C@@H]13)[C@@H]1O[C@H]21,-11477.490234375
C#CC(=O)[C@@H](C)CCO,-11511.4345703125
CC[C@@H]1[C@H](CO)[C@@H]2N[C@H]12,-11002.44140625
CC#CCN(C=O)CC,-10971.3818359375
C#CC1CN(C(C)=O)C1,-10938.119140625
COC1(C)C23CC12O3,-10473.38671875
OCC[C@H]1C[C@@H]2C[C@H]1O2,-11543.94921875
Fc1ccccn1,-9455.8291015625
CC1=C(O)N[C@H]2CCN12,-11375.79296875
CC(C)(O)CCC#N,-9935.5693359375
O[C@]12C[C@H]1C[C@H]1CC[C@H]12,-10533.6875
C[C@]12CC(=O)[C@H]1OCO2,-12490.03125
C#CCc1n[nH]c(N)n1,-11238.767578125
CC#CC[C@H]1CCO1,-9464.091796875
C#C[C@@H]1[C@H]2[C@@H]1[C@@]1(O)C[C@@H]21,-10465.501953125
O=CN(C=O)C[C@H]1CN1,-12386.068359375
C#C[C@@]12OC[C@]1(O)[C@@H]2C,-11477.126953125
N#Cc1cocc1CO,-11884.6640625
C[C@H]1C[C@@H](C#N)[C@@]12CN2,-10397.1181640625
O[C@H]1[C@H]2[C@@H]1[N@H+]1CC=C[C@@H]21,-10936.9150390625
C[C@@]12[C@H]3C[N@@H+]1[C@@H]2C[C@H]3O,-10970.236328125
CC[C@@]1(C(C)(C)C)CO1,-10599.357421875
COc1ccc(=O)[nH]c1,-11917.9111328125
CC1=C[C@@H](C=O)[C@@H](O)C1,-11512.75390625
C[C@@]12CC[C@@H]1[CH+]NC2=O,-10938.9111328125
C/C(C#CC(N)=[NH2+])=N\O,-11810.3779296875
C#Cc1cncc(F)n1,-11964.2939453125
C[NH+]1CC(C)(OC=O)C1,-11981.671875
[NH-][C@H]1[N@@H+]2[C@@H]3CC[C@@]1(O)[C@@H]32,-11374.5830078125
C#Cc1c(N)ncn1C,-10802.2490234375
N#C[C@@]1(C=O)COC1[NH-],-12320.8232421875
CCC#C[C@@](C)(O)C#N,-10938.2001953125
Nc1oncc1C=O,-11284.5673828125
C[C@H]1C=C[C@H]2N[C@H]2[C@H]1O,-10970.6767578125
C[C@H]1C(=O)[C@H]2OC[C@]21O,-12489.1669921875
CC1=C(C)[C@H]2O[C@H]2C1,-9465.189453125
O=CN1CCNCC1=O,-12387.13671875
C[C@H]1[C@H]2C[C@H]2[N@H+]1CC#N,-10396.568359375
Nc1cc(=O)nc(O)o1,-13333.1025390625
Cc1cc(=O)cncn1,-11343.5615234375
N=CN1C([NH-])[C@@H]2OC[C@@H]21,-11811.3798828125
NC1[NH2+][C@H]2C[C@H]2C1=O,-10307.001953125
C[C@@]12CC[C@]1(NC=O)C2,-10971.2802734375
OC[C@H]1CCC[N@H+]2C[C@@H]12,-11003.1357421875
CCCC(=O)C(=O)CO,-12523.357421875
C[C@@H]1[C@H]2C[C@H](C2)[C@@H]1C,-8519.86328125
N#CC1=C[C@H]2N[C@H]2C1,-9295.7900390625
CCc1c[nH]c(N)c1C,-10431.52734375
CO[C@@H]1C=C(C)CCC1,-10567.3359375
O=C1C[N@H+]2C[C@]3(CN3)[C@@H]12,-11373.60546875
C[N@@H+]1CCC=C[C@H]1C=O,-10971.3662109375
C[C@]1(O)COC[C@@]1(C)O,-12555.4150390625
CC1CCC(NO)CC1,-11003.6240234375
CO[C@@]1(C#N)COC1=O,-12894.5087890625
CCO[C@]12C[C@H]1OC2=O,-12489.4716796875
C[C@@]12[C@@H]3C[N@@H+]3[C@@H]1[C@@H]2C#N,-10362.802734375
c1occ2c1C[C@@H]1CN21,-10905.5830078125
CC1(C)C[C@H]2C[N@@H+]3[C@H]2[C@@H]31,-9992.3681640625
C1O[C@H]1[C@]12[C@@H]3C[C@H]1[N@H+]2C3,-10935.841796875
CC1(C)C(=O)O[C@H]1C=O,-12490.943359375
O[C@]12CO[C@H]1[C@H]2[C@H]1CN1,-11946.533203125
CCOC[C@H]1COCO1,-12554.9658203125
O=c1onccc1F,-12478.79296875
C#C[C@@H]1NC(C)(C)C1=O,-10937.5205078125
O=C1C=CCC[C@H]2O[C@@H]12,-11479.5859375
