smiles,U_0
CC[C@H]1[NH2+]C(C)OC1=O,-11950.0732421875
CC(C)(CO)OC(N)=O,-12992.6259765625
COC(=N)NC(=N)C=O,-12822.4697265625
O=[N+]([O-])c1ncco1,-12259.4462890625
NC1=NCC(=O)CCO1,-12385.8779296875
O[C@H]1[C@H]2C[C@]3(O)C[N@H+]2[C@H]13,-11946.4599609375
O=C1N[C@]2(CO)C[C@]12O,-12925.3388671875
C[C@@]12C[C@H]3CC(=O)[C@@H]1[C@H]32,-10500.94921875
CNc1nc(OC)no1,-12822.107421875
CC[C@]1(C)C[C@H](CO)C1,-10598.4697265625
C#C[C@@]12CC[C@H]3C[N@@H+]1[C@H]32,-9925.1240234375
CO[C@H]1[C@H]2CC=C(C)[C@H]21,-10533.0361328125
O[C@H]1CCc2cn[nH]c21,-11375.1494140625
CCc1ncc(N)cn1,-10835.373046875
[NH-][C@H]1OCCN=C1N,-10775.9169921875
NC(=O)N1C(=O)[C@@H]2C[C@@H]21,-12353.4990234375
CO[C@@H](C)C[C@H]1C[C@H]1O,-11575.7294921875
O=C1C[C@@]2(CC[C@@H]2O)O1,-12489.5048828125
C[C@H]1CO[C@H]2C[C@]21CO,-11543.359375
N#CC1=CC[N@H+]2C[C@H]2C1,-10364.041015625
CCN1C(=O)NCC1[NH-],-11846.1865234375
CCOC(=O)[C@H]1CO1,-11452.8720703125
CC[N@@H+]1C[C@@H](C)[C@H]1C#N,-10429.28125
C1=C([C@H]2CO2)[C@H]2C[C@@H]1O2,-11476.359375
CC[C@@]1(C)O[C@H]2CC[C@H]21,-10565.3955078125
CC(=O)C1(C)CC1,-8428.3544921875
CC[C@H]1CCC[C@@H](C)C1,-9621.88671875
C1=NCC2=CCO[C@@H]2O1,-11915.8662109375
CC(C)NC(=O)N(C)C,-11473.7294921875
CN(C)C(=O)OCC=O,-12959.79296875
C#C[C@@]1(C)C[C@@]1(C)O,-9463.013671875
C[C@H]1OC2(CC2)[C@@]12CN2,-10968.599609375
C#CC[C@@H]1N[C@@H]1CC=O,-10936.068359375
C[C@@H]1N[C@H](C)C1=O,-8864.9140625
C#C[C@]12O[C@@H]3[C@H]1OC[C@@H]32,-11442.8876953125
CCCC[C@H](C=O)OC,-11576.61328125
CC[C@]12C[C@@H](O)C[C@H]1N2,-11002.8408203125
O=C1CN=C(N2CC2)N1,-11812.2314453125
C#CCNc1nn[nH]n1,-11673.333984375
CCC1(CO)CC=CC1,-10566.2578125
C#C[C@]1(CO)CO[CH+][NH2+]1,-11914.5498046875
O[C@H]1COc2cc[nH]c21,-11915.8291015625
C[C@H]1CC[C@H]2C[C@]21C#N,-9960.5595703125
C#C[C@]12O[C@H]1[C@@]1(C)C[C@H]12,-10464.984375
C/C(=N\O)[C@@]12CC[C@@H]1C2,-10968.5166015625
C[C@H]1C[C@@](O)(C#N)[C@H]1C,-10970.4970703125
CCOCC(=O)NC=O,-12959.5859375
[NH-]C1NC(=O)[C@@H](CO)N1,-12823.513671875
O=C[C@@]12C[C@H](CO)[N@@H+]1C2,-11946.90234375
CCC(=O)CC(C)=O,-10476.0302734375
C#C[C@]1([C@@H](O)C=O)CO1,-12454.7080078125
O=C1O[C@H]2C[C@@]13CO[C@@H]23,-12454.0
COC(=O)[C@@]1(C=O)CO1,-13467.02734375
[NH-]C1C[C@@]2(CO)C[C@H]2O1,-11948.078125
COC[C@@]1(C)O[C@H]1C#N,-11947.578125
O=C1CC[C@H]([C@H]2CO2)N1,-11948.7890625
C[C@H]1N[C@H]1C1=NCCO1,-11407.0009765625
Cc1cc([NH-])[nH+]nc1F,-12465.853515625
C[C@]12CO[C@H]1C[C@H]1C[N@H+]12,-10969.3212890625
Cc1cc2c([nH]1)CCN2,-10397.564453125
O[C@H]1C[N@H+]2CC[C@@H]12,-8863.3115234375
[NH-]C1=C[CH-][C@H]2[C@@H](O)[C@H]2O1,-11915.1796875
CC(=O)Cc1ccc[nH]1,-10939.328125
C[C@@H]1C(=O)O[C@H](C)[C@@H]1O,-12523.1845703125
C/N=C(\NC)C(=O)C=O,-12385.216796875
C[C@H]1[C@@H]2C[C@]2(O)[C@@]12CN2,-10968.5966796875
CC(C)[C@@H]1[C@H](C)C[C@@H]1C,-9620.86328125
COCC1=NCC([NH-])N1,-11844.4013671875
CCC[C@@H]1[C@@H]2C[C@H]1[C@@H]2C,-9586.904296875
C[C@H]1Cn2nc(N)cc21,-10833.3447265625
CC(C)(O)[C@@H](N)C#N,-10371.1123046875
O=CCOc1ccon1,-12892.9970703125
CCC[C@@]12C[N@H+]3C[C@@H]1[C@H]32,-9990.427734375
O=CO[C@H]1CNCC1=O,-12926.7685546875
C[C@@H]1[C@H](C)[N@@H+]1[C@@H](C)CO,-11034.8193359375
COC([NH-])CC(=O)CO,-12959.1494140625
CC(C)[C@H]1C[C@@H](C)O1,-9529.572265625
N#C[C@@]1(O)[C@@H]2C(=O)C[C@@H]21,-11882.564453125
O[C@@]12CCC3(CC3)[C@@H]1C2,-10532.87890625
C[C@H]1N[C@@H](C#N)[C@@]12CN2,-10832.5966796875
CCn1ccnc1,-8292.3544921875
C#CC(=O)NCCOC,-11947.58984375
CN[C@]1(C)[C@H](C#N)[C@@H]1N,-10865.8984375
CC[C@]12CO[C@H]1C2(C)C,-10565.0283203125
C[C@@H]1CC[C@H](C)COC1,-10598.958984375
O=CN1CC(NO)C1,-11314.896484375
O=C1O[C@@H]2[C@@H]3C(=O)[C@H]1[C@H]23,-12424.279296875
OC[C@H]1O[C@@H]2[C@H]1C[C@@H]2O,-12520.4248046875
O=C(CO)[C@@]12CC[C@@H]1C2,-11510.8740234375
CCCC#C[C@@H](C)CC,-9587.9375
CC(=O)[C@@]12C[NH2+][CH+][N@@H+]1C2,-11374.6064453125
C1OC[C@]23C[C@H]2OC[C@H]13,-11510.7177734375
CC1CC(=O)NC(=O)C1,-11950.763671875
C[C@H]1C[C@H]2C=CC(=O)[C@H]21,-10501.4140625
COC[C@@]1(CO)O[C@H]1C,-12553.4033203125
CO[C@@]12[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@@]12C,-10933.8271484375
O=C1[C@@H](O)[C@H]2[C@H]3C[C@@H]1[C@H]32,-11478.1748046875
C[C@H]1O[C@]12[C@@H]1C[C@H]2C1,-9462.345703125
CC1(C)C[C@H]1CCC#N,-9992.84765625
O[C@H]1CC[C@]12[C@@H]1CC[C@@H]12,-10532.017578125
C[C@H]1C[C@H]2C[N@H+]2CC1=O,-10970.251953125
NC(=O)OCCC=O,-11891.0322265625
CN(C=O)C(=N)C(N)=O,-12823.564453125
C#C[C@]1(C)O[C@]1(C)C#N,-10903.8896484375
O[C@@H]1C=C[C@@H]2CO[C@@H]2C1,-11510.7880859375
CCC(=O)N(CC)CC,-11036.7451171875
CC1=C[C@H]2N[C@H]2[C@@H](C)C1,-9992.45703125
C[C@@]1([C@@H](O)CC#N)CN1,-11406.8740234375
CC(=O)C(=O)OCC=O,-13468.1201171875
Nc1c[nH]c(N2CC2)c1,-10833.4345703125
CC[C@H]1C[C@H]2C[C@@]12C#N,-9959.66015625
C#CCC#CC(=O)NC,-10903.8896484375
Cc1c(N)oc(N)c1O,-12385.65625
O=C1O[C@H]2[C@H]3CC[C@@]12O3,-12453.490234375
Cc1ncoc1CO,-10879.9501953125
C[C@H]1C=CCCC1NO,-10969.7587890625
C[C@H]1[C@H]2C=C[C@]1(C)C=C2,-9522.677734375
C[C@@]1(O)C[C@H]2O[C@@H]3[C@H]2[C@@H]31,-11510.197265625
C[C@H]1C[C@@H](O)C[C@H]2C[N@H+]21,-11002.466796875
C[C@H]1C[C@@]2([C@@H](C)O)C[C@@H]12,-10565.328125
O=C1N[C@@H]2C=C[C@H]1OC2,-11916.2119140625
[NH-]c1c[cH+]oncc1=O,-12318.4873046875
C1=CC[C@@H]2OC[C@@H]2C=C1,-10500.37109375
CC1=C[C@H]2[C@@H](O)[C@H]2[C@H]1O,-11510.958984375
O=C1C=C[C@@H]2C[C@H]1O2,-10409.3232421875
O=CO[C@@]12C[N@H+]3C[C@@H]1[C@H]32,-11913.5673828125
C#CC(C)(C)[C@H](C)CC,-9587.529296875
CCc1ncn(C=O)n1,-11812.8515625
C[C@H]1C[C@H]2[C@H]3C[C@@H](O1)[C@H]32,-10532.77734375
Cc1onnc1C1CC1,-11373.9970703125
O[C@]12[C@@H]3C[CH-][C@H]1CC[C@@H]32,-10499.529296875
CO[C@H]1CO[C@]1(C)C#N,-11947.6103515625
C[C@H]1[C@H]2CC[C@@H](C=O)[N@H+]21,-10969.9970703125
C[C@H]1O[C@]12C[C@@H]1N[C@@H]1C2,-10969.5595703125
C[C@]12N[C@H]1[C@H]1O[C@H]1C2=O,-11914.5087890625
N#CC1=CCOC[C@@H]1N,-11374.9052734375
O=Cc1cnc(O)[nH]1,-11284.9716796875
O=C[C@H]1C[C@H]2C=C[C@@H]1O2,-11478.5498046875
CC(=O)C[C@@]1(CO)CO1,-12521.5751953125
C1O[C@H]2[C@H]3[C@@H]1[N@H+]1[C@@H]2C[C@@H]31,-10936.2763671875
C#C[C@H]1[C@H]2NC[C@]21C#N,-10329.361328125
N#C[C@H]1C[C@H]2N[C@H]2CN1,-10833.2470703125
O[C@]12C[C@H]1[C@H]1C[C@]2(O)C1,-11509.9091796875
OCC(CO)C(F)(F)F,-16504.32421875
CC[N@@H+]1[C@@H]2C(=O)CC[C@@H]21,-10970.3173828125
N#C[C@H](N)c1nc[nH]n1,-11675.6318359375
C[N@@H+]1CCCCC(=O)C1,-11003.1806640625
CCCO[C@H]1C[NH2+][CH+]O1,-11981.2626953125
O[C@H]1C[C@H]1n1cnnc1,-11811.060546875
C[C@H]1C[C@]1(C#N)C1CC1,-9959.5859375
C[C@@H](O)C(=N)NC=O,-11349.6591796875
CC[C@@H](CO)[C@@H](O)CO,-12586.619140625
O=C(NCCO)N1CC1,-12417.779296875
[NH-]c1[nH+]cnc(N)c1F,-12903.373046875
C[C@@]12C[C@H]3[C@H]4C[C@@H]1[C@@H]2[N@H+]43,-9959.619140625
[NH-]C1[C@@H](O)C=C[C@H]2C[N@@H+]12,-11374.001953125
C[C@]12OCO[C@]13C[C@H]2C3,-11508.8828125
NC1=C(C=O)C[C@H]2N[C@@H]12,-11374.611328125
N1[C@H]2[C@H]3O[C@H]4[C@@H]1[C@H]4O[C@@H]23,-11913.5126953125
O=CCCc1cnno1,-12352.1337890625
C[C@H]1C(=O)[C@@]2(O)C[C@@]12O,-12488.4345703125
O=C(C1COC1)N1CC1,-11947.2412109375
O=C[C@H]1[C@@H]2[C@@H]3O[C@H]1[C@]23O,-12454.2099609375
CCO[C@@H]1C(=O)[C@@H]2C[C@H]12,-11510.6376953125
C1[C@H]2[C@H]3[C@@H]1O[C@@H]2[C@]31CN1,-10935.3076171875
CC(C)C[C@@]1(C)O[C@H]1C,-10598.6806640625
C[C@@H](O)[C@@]1(O)C[C@H]1C=O,-12521.419921875
Cc1nnoc1CC#N,-11778.8486328125
CNC1N[C@@H](C#N)C[NH2+]1,-11271.3486328125
CC1=C[C@H]2[C@H]3[C@@H]1[N@@H+]2[C@H]3C,-9957.7548828125
CC[C@]12CC[C@@]1(C#N)N2,-10396.2646484375
CC1=CCC2(CC2)C1,-8486.6611328125
O[C@H]1CC=CC12CC2,-9464.1337890625
CC[N@H+]1C[C@H]1[C@H]1CCO1,-11001.4658203125
C[C@@H]1[C@H](C)[C@@]1(C)NC=O,-11003.5205078125
CC#CC(=O)N1C[C@H]1C,-10936.990234375
O=c1[nH]cc[nH]c1=O,-11285.4462890625
CO[C@@H]1C=C[C@H](O)CO1,-12521.3408203125
CC(C)(C)C1=CCOC1,-10566.2724609375
CC1(C)CC[C@H]2O[C@H]21,-9497.08984375
C#C[C@@H]1C=C[C@@H](C#C)C1,-9455.7900390625
N#C[C@@]1(C=O)[C@@H]2OC[C@@H]21,-11881.806640625
CO[C@@]12C[C@H]3C(=O)[C@@H]1[C@H]32,-11477.24609375
CC(C)(O)[C@@]12CC[C@@H]1C2,-10565.376953125
O=C[C@@H]1COCC[C@@H]1O,-12521.9228515625
N#C[C@]12CC[C@H]1COC2,-10937.8974609375
c1cnc([C@H]2CN2)nn1,-11237.328125
COC[C@H]1O[C@H]1CC=O,-12520.7978515625
O=C1CN=C2OCCN12,-12353.9541015625
CC(=O)[C@@]1(C=O)C[C@@H]1C,-11511.8916015625
O=C1C=CNC12COC2,-11915.6220703125
C/C(C#CC1CC1)=N\O,-10935.5458984375
C[C@H]1OC[C@H]2COC[C@H]21,-11543.9931640625
Cc1c(F)ccnc1F,-13224.986328125
CC1=C[C@@H]2C[C@H](C)[C@H]1C2,-9556.130859375
CC1C=C2[C@@H]3C[C@@H]3N2N1,-10362.8818359375
N#C[C@@]12C[C@H]3C[C@@H]1[C@@H]2O3,-10905.3984375
C1OC[C@H]2OC[C@@H]1CO2,-12521.513671875
C#C[C@]12CC=C[C@H](C1)C2,-9489.1748046875
O[C@H]1[C@H]2CC3(CCC3)[C@@H]12,-10531.98828125
[NH-][C@H]1O[C@@H]2CCC[C@]12O,-11948.6083984375
[NH-][C@@H]1CNC[C@H](C=O)O1,-12385.26171875
O=C1CCOC(=O)C1=O,-13435.4140625
CC1=C[C@H]2CC[C@H]2C1=O,-10501.6103515625
O=CC[C@@H]1[C@@H]2CC[C@]12O,-11510.3701171875
Cc1noc([C@@H](C)N)n1,-11844.521484375
C[C@@H]1C(=O)CC=C[C@@H]1O,-11512.0556640625
CC1(C)CCCC(=O)N1,-11004.6806640625
O=C1[C@H]2C[C@H]3O[C@@H]1[C@@H]23,-10408.2578125
C#Cc1nccc(=O)o1,-11850.7451171875
COC[C@H]1[C@H]2C34OC23[C@H]14,-11507.9716796875
O=CCCC(=O)[C@H]1CO1,-12488.970703125
C#CC#C[C@@]1(C#N)CN1,-10296.5458984375
C[C@H]1O[C@H]2CN[C@@H]1CO2,-11980.8076171875
CC(C)[C@H]1C[C@H]1C(N)=O,-11003.6123046875
C#Cc1cc(N)oc1O,-11882.625
CC1([C@@H]2[C@@H]3CC[C@@H]32)CC1,-9554.1904296875
CC(=O)CO[C@H]1C[C@H]1O,-12521.2587890625
CC1=C[C@@]2(C)C[C@H]2OC1,-10533.21875
CC#CC[N@@H+]1[C@H](C)[C@@H]1C,-9990.9013671875
C#C[C@@]12C[C@H]3C[C@@H]1[C@H]32,-8418.8134765625
C#C[C@H]1[C@H]2CO[C@@H]1OC2,-11477.6162109375
C[C@@]12CC=C[C@H](O)[C@@H]1C2,-10533.4501953125
O=CC[C@H]1[C@H]2CCC[C@@H]12,-10533.533203125
C[C@H]1C[C@H]2OCC=C[C@@H]12,-10533.1982421875
C1=C[C@@H]2C[C@@]23CO[C@H]3C1,-10499.998046875
c1nc2c[nH+]cnc2[nH]1,-11207.1416015625
O=CNCC(=O)CO,-11890.634765625
C[C@H]1C=C[C@H]2O[C@@]12C=O,-11478.505859375
C#C[C@H]1[C@@H](O)[C@@]2(C)O[C@@H]12,-11476.578125
C#CC(=O)CCC(C)C,-10533.041015625
CC1(C)CCC=C1C#N,-9960.9775390625
CC(=O)C1(C(N)=O)CC1,-11949.3427734375
C[C@H]1[C@H]2CCO[C@]21CO,-11543.453125
CCc1c[nH]c(C)c1C,-9993.94921875
CC[C@@]12O[C@@]3(C)C[C@@H]1[C@@H]23,-10531.998046875
C1COC(C2COC2)=N1,-11947.8955078125
C#C[C@H]1C[C@H](C)[C@H](C)O1,-10532.7197265625
C#C[C@@H]1[C@H](O)[C@@H]1C(C)=O,-11477.7109375
N#CC[NH+]1CC1,-7221.5419921875
C[C@H]1O[C@H]2C[C@]1(O)C2=O,-12488.625
C#C[C@@]1(C)[C@H](O)C[C@@H]1C,-10532.2265625
O=C1[C@@H](O)[C@@H]2NC[C@]12O,-12924.919921875
N#C[C@]1(CO[CH+][NH-])CN1,-11810.7919921875
CCc1c[nH]ncc1=O,-11375.580078125
C[C@@]1(OC=O)C[C@H]1C=O,-12489.498046875
CNc1ccnc(F)n1,-12467.25390625
C#C[C@H](O)C1(CC)CC1,-10531.93359375
CO[C@H]1C[N@H+]2CC(=O)[C@@H]12,-11946.7802734375
CC1C=C(NO)[C@@H](C)N1,-11406.869140625
CC(C)[C@@H](C)CNC=O,-11036.59375
C[C@@]1(C#N)C[C@H]2C[N@H+]2C1,-10396.6083984375
CC[C@]12C[C@H]1CN2C=O,-10970.0576171875
C#C[C@@H]1CC(=O)[C@]12CN2,-10903.416015625
C[C@H]1[C@@H]2[C@@H]3[C@H]1[C@@H]1[C@H]2[C@]31O,-10498.55859375
C[C@H]1[C@H]2[C@H](O)[C@@H]3[C@H]2[C@@]31C,-10532.0107421875
C[C@H]1O[C@H](C#N)OC1[NH-],-12353.0419921875
OCCC1(O)CC=CC1,-11543.9482421875
C[C@@H]1C(=O)[C@@H]2CC[N@H+]1C2,-10970.80859375
CCO[C@@H](CC)C(N)=O,-12014.3896484375
C#C[C@H]1[C@@H](C)[C@H]1C=O,-9430.6494140625
C[C@H]1[C@H]2COC([NH-])O[C@@H]12,-11948.0625
C[C@]12C[C@H](C1)OC2[NH-],-9901.2548828125
N#C[C@]12NC[C@H]1[N@H+]1C[C@H]12,-10798.8154296875
OCC#CC1COC1,-10440.259765625
Cc1coc(CCO)c1,-11512.0205078125
C1C[C@H]2CO[C@H]2CCO1,-11543.3828125
CO[C@@]12C=CCC[C@@H]1C2,-10532.9404296875
c1cc([C@H]2CCO2)on1,-11914.6728515625
C1[C@H]2C[C@]34CC[C@]23[C@H]1O4,-10498.091796875
Nc1ccnc(F)n1,-11398.3173828125
CC[C@H]1[C@H]2C[N@H+]2[C@H]1C=O,-10969.1025390625
COc1ncoc1CN,-12385.4189453125
CC1=CC[C@@H](CC=O)C1,-10534.1787109375
C#C[C@]1([C@@H](O)C#N)CN1,-11340.08203125
O[C@H]1C[C@H]1[C@H]1COCO1,-12520.9365234375
Cc1cn(C)nc1O,-10339.0166015625
CC#C[C@@H]1[C@H](O)C[C@@H]1C,-10532.5458984375
C[C@]12C=C[C@H](C1)[C@H]1C[C@H]12,-9522.4248046875
COCc1c[nH]nc1N,-11844.40625
C1[C@@H]2OCC3(CC3)O[C@H]12,-11509.8740234375
N#C[C@@]12C[C@@H]3[C@@H](C[C@@H]31)O2,-10904.05078125
C[C@H]1[C@H]2[C@H](C#N)[C@@H]3[C@H]2[N@@H+]31,-10362.560546875
C[C@H]1COC([NH-])C=C1N,-11408.09765625
CC#CCCC#CCO,-10499.0361328125
C#C[C@@]12CC[C@@H]1C2(C)C,-9521.3857421875
C#C[C@@H]1C[C@@H]2O[C@@H]2[C@@H]1O,-11477.193359375
C[C@H]1CN(C=O)CC1=O,-11949.6962890625
CC(C)[C@@]1(C)C[C@]1(C)O,-10598.552734375
C#C[C@@H](C)COCC#N,-10936.6494140625
CCCOC[C@H]1O[C@H]1C,-11575.8271484375
O[C@H]1[C@H]2N[C@H]2[C@H]2C[C@]21O,-11946.8935546875
C[C@]12C=C[C@@H]3[C@H](C1)[C@@H]32,-8453.0791015625
CC(C)(O)CCCC=O,-11577.01171875
C1CC[C@]23O[C@H]2C[C@@H]3C1,-10532.955078125
O[C@]1([C@H]2CO2)[C@@H]2CC[C@@H]21,-11509.4423828125
C[C@H]1N[C@H]1[C@@H](O)[C@H]1CN1,-11438.2578125
CC#C[C@@H]1O[C@@H]1CCC,-10532.30078125
[NH-]C1C[C@@H]2[C@H]3N[C@@H]2[C@H]3O1,-11373.1787109375
C[C@@H](CO)CC#CC=O,-11510.5126953125
O[C@H]1C[C@H]1c1cocn1,-11915.791015625
[NH-]C1=CNOC=C1,-9235.716796875
OCC[N@H+]1[C@@H]2C=C[C@H]1C2,-10968.3251953125
CC#Cc1nc(O)no1,-12319.345703125
O=CC[C@@]12C=CC[N@@H+]1C2,-10937.20703125
COC[C@@]1(O)CC[C@H]1C,-11576.03125
C[C@H]1[C@H]2C=C[C@@H](C#N)[C@@H]12,-9927.3857421875
O=COCC#CCCO,-12488.4931640625
C[C@H]1C[C@H]1N(C)C(N)=O,-11440.4853515625
O=CC#Cc1ccno1,-11849.3017578125
C[C@H]1[C@@H]2CCC=C[C@H]1C2,-9555.5087890625
C[C@@]1(O)[C@H]2O[C@H]([NH-])[C@]21O,-12924.857421875
O[C@H]1[C@H]2C[C@@]13[NH2+][CH+]O[C@@H]23,-11913.15234375
C[C@H]1[C@H]2[C@H](C=O)CC[N@H+]21,-10969.962890625
O[C@@H]1C[C@@H]2[C@H](O)[C@]2(O)C1,-12521.341796875
C[C@@]1(O)COC[C@H]2O[C@H]21,-12521.2919921875
CCOCc1ccoc1,-11511.63671875
C[C@@H]1[C@H](O)[C@H](C)[C@@]1(C)O,-11576.390625
C[C@H]1CC=C[C@@H](O)[C@H]1O,-11544.2333984375
C[C@@]12O[C@H]3C(=O)[C@@H]1[C@H]32,-10408.111328125
C[C@H]1CC[C@H](C#N)CO1,-10971.2265625
C[C@@H](O)[C@@H]1[NH2+]C[C@H]2C[N@H+]21,-11406.8916015625
CO[C@H]1CN[C@H]1CC#N,-11406.6220703125
[NH-]C1OC(=O)C[C@@H]1CO,-12927.5751953125
COc1ccc(N)n1C,-11407.6845703125
C[C@H]1[C@H]2NCC([NH-])O[C@@H]12,-11406.85546875
C#C[C@H](C)C(=N)NC=O,-11374.599609375
C[C@@]1(O)COCOC1=O,-13500.408203125
C#CC[C@@](C)(C=O)OC,-11510.1083984375
CO[C@@]12C[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,-10934.8251953125
CC(=O)Nc1ncon1,-12790.32421875
CO[C@H]1OC[C@@H](O)[C@H]1C,-12554.2998046875
C[C@H]1CC12CCCC2,-8519.35546875
Cc1[nH]cc2onnc12,-11778.5751953125
CO[C@@H](C)C(C)(C)C=O,-11576.6669921875
NC1=N[C@H]2C[C@H]2NC1=O,-11812.5537109375
Nc1oncc1C1CC1,-11374.10546875
C[C@H]1C[C@@H](O)C12COC2,-11542.822265625
O=C[C@]12N[C@H]1C[C@H]1C[C@H]12,-10937.1416015625
O=C[C@@H]1C[C@@H]2[C@H](CO)[C@@H]21,-11510.3359375
C#C[C@H](C)[N@@H+](C)CC#N,-10395.51953125
CCC(=O)C#CC(N)=O,-11916.056640625
N[C@H]1[NH2+]C[C@H]2CC(=O)N21,-11812.5146484375
O[C@H]1[C@H]2OC[C@H]2C12CC2,-11509.6533203125
C[N@H+]1C[C@H]1C#C[C@H]1CO1,-10935.0703125
CCC1(COC=O)CC1,-11544.17578125
CC[C@H]1[C@@H](O)[C@H]1[C@H]1CO1,-11542.6806640625
CC[C@@H](O)[C@@H](O)[C@@H](C)O,-12587.0615234375
Cc1nc(=O)[nH]cc1F,-13008.015625
ON[C@@H]1C[C@@H]2[C@H](O)[C@@H]2C1,-11946.806640625
O=C[C@H]1CC(=O)OC=N1,-12894.7255859375
C[C@@]12CN1C(=O)CC2=O,-11916.279296875
CC(C)[C@]12OC[C@H]1[C@H]2C,-10565.1572265625
O=C1CCC2(CC2)NC1,-10970.513671875
C[C@H]1CNC(=O)[C@@H](C)C1,-11004.634765625
C[C@H]1[C@@H]2[C@@H]3[C@H]4[C@H]([N@H+]41)[C@@]32O,-10935.8603515625
C[C@@]1(C#N)CCC1NO,-11373.587890625
O[C@]12CC[C@H]1OC=NC2,-11948.0341796875
O=C[C@]12C[N@H+]1C[C@@]21CN1,-11372.48046875
C[C@H]1O[C@H]2CC(=O)[C@@H]1O2,-12489.7080078125
C#C[C@]12C[C@](C)(C1)C2,-8451.7841796875
C1=C[C@H]2[C@@H]3[NH2+][CH+]O[C@]23C1,-10905.037109375
O=C1O[C@H]2C[C@@H](O1)C2=O,-13434.875
O=C1C[C@]23C[N@@H+]4[C@H]2C[C@@]143,-10900.5146484375
O=CN[C@@H]1C[C@@H]2C[C@@]21O,-11947.982421875
N#CCC1(C=O)CC1,-9868.9296875
C#C[C@H]1C[C@](C)(OC)C1,-10531.9375
N#CC[C@H]1[C@H]2COC[C@@H]12,-10937.7275390625
CC1(C)[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@H]21,-9958.3037109375
CC[C@H]1C[C@H](C#N)N1,-9360.1748046875
NC(=O)O[C@H](C=O)CO,-13937.720703125
N#C[C@@]12CC[C@H](O)[C@@H]1N2,-11374.5810546875
CC1=CCc2ccoc21,-10469.0751953125
[NH-]C1O[C@@H]2[C@@H]3O[C@H]1[C@]23O,-12891.828125
C[C@@]1(O)CCC=C1CO,-11544.10546875
C#CC[C@@H]1C[N@@H+]1CCO,-10968.2138671875
CC(C)[C@H](C=O)CO,-10507.6572265625
CC(=O)C#CCOC=O,-12456.396484375
CN[C@@]12C(=O)O[C@@H]1[C@@H]2C,-11947.755859375
C#CCC1(CC#C)CC1,-9487.943359375
C[C@@H]1C=C(CC=O)CO1,-11511.60546875
N#CC1([C@@H]2CO2)CC1,-9867.85546875
O[C@H]1CC[C@@]2(O)C[C@@]12O,-12521.3720703125
CC#CC([NH2+]C)OC=O,-11915.48828125
O=CC[C@@]1(O)C[C@@H]1CO,-12521.2841796875
CN1CC[C@H]2CN2C1=O,-11407.734375
CCC(=O)C[NH+]1CC1,-9933.3876953125
O=[N+]([O-])c1cnncn1,-13191.4169921875
[NH-]C1OC[C@H]2[C@H]3C[C@@H]1[N@H+]32,-11373.619140625
CCCCc1ncon1,-11407.6357421875
O=C1C[C@@H]2O[C@@H]2[C@@H]1O,-11420.021484375
N#C[C@@H]1N[C@@]12COC2[NH-],-11777.96875
CC1=CC(C)(C)[C@H]2C[C@@H]12,-9555.826171875
C#C[C@@H]1C(=O)[C@H]2[C@@H](O)[C@H]21,-11444.2861328125
C[C@H]1OC(=O)[C@@H](N)[C@H]1O,-12959.921875
Nc1ccc(N2CC2)o1,-11374.3115234375
OC1([C@H]2CO2)CCCC1,-11543.4873046875
C1=CCC2(CCC1)CC2,-9555.51953125
CCCC[C@H]1[C@H]2C[C@@H]1C2,-9586.9150390625
C1=C[C@]23O[C@H]2CO[C@@H]3C1,-11478.1943359375
C[NH+](C)C[C@@]1(C#N)CN1,-10865.359375
C[C@]12O[C@@H]3[C@@H]4[C@H]1[C@H]2[C@@]43C,-10499.412109375
C#C[C@@H]1O[C@]2(C)[C@H]1[C@@H]2C,-10498.697265625
O=Cc1cocc1C=O,-12424.916015625
C#C[C@@]12C[N@@H+]1C[C@H]2NO,-11338.337890625
C#C[C@@H]1[C@@H]2C[C@@H](O)[C@]12C,-10498.9365234375
N#Cc1cc(O)c([NH-])[nH]1,-11747.5244140625
O=CC[C@@H]1C=CC(=O)C1,-11479.6728515625
C#C[C@@]12C=CCC[C@@H]1C2,-9489.259765625
O=C1C=C[C@@H](CCO)N1,-11949.20703125
C[C@H]1CC[C@H]2C=CC[C@H]21,-9556.390625
CO[C@@H](C)C#CC#N,-9867.84765625
C[C@@H](O)C#CC(=O)C=O,-12455.7939453125
C1[C@H]2C[C@H]3C[C@H](C3)[C@@H]12,-8486.009765625
N#C[C@@]12C[C@@H]1OC2[NH-],-10272.2529296875
c1cc2n[cH+]onc2[nH]1,-11745.978515625
O=Cc1cc[nH]c1,-8800.9169921875
Cc1cc(F)cc(N)n1,-12030.4814453125
CO[C@@]1(C)C[N@H+]2CC[C@H]21,-11001.392578125
C[C@@H]1C=C[C@@]2(CCO2)C1,-10533.298828125
C[C@H]1CCC2(CCC2)O1,-10566.2509765625
N#CC1=CCO[C@@H]1C=O,-11883.259765625
C[C@H]1[C@H]2O[C@H]3C[C@H]3[C@]21O,-11509.8115234375
CC(=O)Nc1nc[nH]n1,-12250.1416015625
C[C@H]1CC=C[C@]1(C)C#N,-9960.6962890625
C[C@@]1(O)CC[C@@H](O)[C@H]1O,-12554.673828125
